county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
BLAIR,BLAIR - 013080,Supreme Court Retention - Christine Donohue,,YES,Yes,93,,,
BLAIR,BLAIR - 013080,Supreme Court Retention - Christine Donohue,,NO,No,117,,,
BLAIR,BLAIR - 013090,Supreme Court Retention - Christine Donohue,,YES,Yes,80,,,
BLAIR,BLAIR - 013090,Supreme Court Retention - Christine Donohue,,NO,No,59,,,
BLAIR,BLAIR - 013100,Supreme Court Retention - Christine Donohue,,YES,Yes,171,,,
BLAIR,BLAIR - 013100,Supreme Court Retention - Christine Donohue,,NO,No,111,,,
BLAIR,BLAIR - 013110,Supreme Court Retention - Christine Donohue,,YES,Yes,108,,,
BLAIR,BLAIR - 013110,Supreme Court Retention - Christine Donohue,,NO,No,77,,,
BLAIR,BLAIR - 013120,Supreme Court Retention - Christine Donohue,,YES,Yes,130,,,
BLAIR,BLAIR - 013120,Supreme Court Retention - Christine Donohue,,NO,No,135,,,
BLAIR,BLAIR - 013150,Supreme Court Retention - Christine Donohue,,YES,Yes,26,,,
BLAIR,BLAIR - 013150,Supreme Court Retention - Christine Donohue,,NO,No,18,,,
BLAIR,BLAIR - 013140,Supreme Court Retention - Christine Donohue,,YES,Yes,90,,,
BLAIR,BLAIR - 013140,Supreme Court Retention - Christine Donohue,,NO,No,118,,,
BLAIR,BLAIR - 013130,Supreme Court Retention - Christine Donohue,,YES,Yes,82,,,
BLAIR,BLAIR - 013130,Supreme Court Retention - Christine Donohue,,NO,No,99,,,
BLAIR,BLAIR - 013160,Supreme Court Retention - Christine Donohue,,YES,Yes,141,,,
BLAIR,BLAIR - 013160,Supreme Court Retention - Christine Donohue,,NO,No,131,,,
BLAIR,BLAIR - 013170,Supreme Court Retention - Christine Donohue,,YES,Yes,82.568682871618,,,
BLAIR,BLAIR - 013180,Supreme Court Retention - Christine Donohue,,YES,Yes,92.282645562544,,,
BLAIR,BLAIR - 013200,Supreme Court Retention - Christine Donohue,,YES,Yes,4.148671565838,,,
BLAIR,BLAIR - 013170,Supreme Court Retention - Christine Donohue,,NO,No,77.955907292198,,,
BLAIR,BLAIR - 013180,Supreme Court Retention - Christine Donohue,,NO,No,87.127190503184,,,
BLAIR,BLAIR - 013200,Supreme Court Retention - Christine Donohue,,NO,No,3.916902204618,,,
BLAIR,BLAIR - 013190,Supreme Court Retention - Christine Donohue,,YES,Yes,174,,,
BLAIR,BLAIR - 013190,Supreme Court Retention - Christine Donohue,,NO,No,167,,,
BLAIR,BLAIR - 013200,Supreme Court Retention - Christine Donohue,,YES,Yes,147,,,
BLAIR,BLAIR - 013200,Supreme Court Retention - Christine Donohue,,NO,No,175,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Christine Donohue,,YES,Yes,84,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Christine Donohue,,NO,No,83,,,
BLAIR,BLAIR - 013220,Supreme Court Retention - Christine Donohue,,YES,Yes,81,,,
BLAIR,BLAIR - 013220,Supreme Court Retention - Christine Donohue,,NO,No,67,,,
BLAIR,BLAIR - 013230,Supreme Court Retention - Christine Donohue,,YES,Yes,121,,,
BLAIR,BLAIR - 013230,Supreme Court Retention - Christine Donohue,,NO,No,98,,,
BLAIR,BLAIR - 013240,Supreme Court Retention - Christine Donohue,,YES,Yes,91,,,
BLAIR,BLAIR - 013240,Supreme Court Retention - Christine Donohue,,NO,No,112,,,
BLAIR,BLAIR - 013270,Supreme Court Retention - Christine Donohue,,YES,Yes,37.35943060495,,,
BLAIR,BLAIR - 013250,Supreme Court Retention - Christine Donohue,,YES,Yes,72.142348754536,,,
BLAIR,BLAIR - 013260,Supreme Court Retention - Christine Donohue,,YES,Yes,71.498220640514,,,
BLAIR,BLAIR - 013270,Supreme Court Retention - Christine Donohue,,NO,No,33.23131672595,,,
BLAIR,BLAIR - 013250,Supreme Court Retention - Christine Donohue,,NO,No,64.170818505416,,,
BLAIR,BLAIR - 013260,Supreme Court Retention - Christine Donohue,,NO,No,63.597864768634,,,
BLAIR,BLAIR - 013280,Supreme Court Retention - Christine Donohue,,YES,Yes,198,,,
BLAIR,BLAIR - 013280,Supreme Court Retention - Christine Donohue,,NO,No,203,,,
BLAIR,BLAIR - 013310,Supreme Court Retention - Christine Donohue,,YES,Yes,0.435299714595,,,
BLAIR,BLAIR - 013290,Supreme Court Retention - Christine Donohue,,YES,Yes,122.667459562257,,,
BLAIR,BLAIR - 013300,Supreme Court Retention - Christine Donohue,,YES,Yes,42.311132254974,,,
BLAIR,BLAIR - 013050,Supreme Court Retention - Christine Donohue,,YES,Yes,1.567078972359,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Christine Donohue,,YES,Yes,16.019029495632,,,
BLAIR,BLAIR - 013310,Supreme Court Retention - Christine Donohue,,NO,No,0.49000951479,,,
BLAIR,BLAIR - 013290,Supreme Court Retention - Christine Donohue,,NO,No,138.084681255874,,,
BLAIR,BLAIR - 013300,Supreme Court Retention - Christine Donohue,,NO,No,47.628924833468,,,
BLAIR,BLAIR - 013050,Supreme Court Retention - Christine Donohue,,NO,No,1.764034253038,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Christine Donohue,,NO,No,18.032350142624,,,
BLAIR,BLAIR - 013310,Supreme Court Retention - Christine Donohue,,YES,Yes,260,,,
BLAIR,BLAIR - 013310,Supreme Court Retention - Christine Donohue,,NO,No,207,,,
BLAIR,BLAIR - 013360,Supreme Court Retention - Christine Donohue,,YES,Yes,51.598006644564,,,
BLAIR,BLAIR - 013320,Supreme Court Retention - Christine Donohue,,YES,Yes,71.063122923628,,,
BLAIR,BLAIR - 013330,Supreme Court Retention - Christine Donohue,,YES,Yes,1.338870431932,,,
BLAIR,BLAIR - 013360,Supreme Court Retention - Christine Donohue,,NO,No,40.779069767478,,,
BLAIR,BLAIR - 013320,Supreme Court Retention - Christine Donohue,,NO,No,56.162790697706,,,
BLAIR,BLAIR - 013330,Supreme Court Retention - Christine Donohue,,NO,No,1.058139534914,,,
BLAIR,BLAIR - 013330,Supreme Court Retention - Christine Donohue,,YES,Yes,90,,,
BLAIR,BLAIR - 013330,Supreme Court Retention - Christine Donohue,,NO,No,74,,,
BLAIR,BLAIR - 013340,Supreme Court Retention - Christine Donohue,,YES,Yes,103,,,
BLAIR,BLAIR - 013340,Supreme Court Retention - Christine Donohue,,NO,No,84,,,
BLAIR,BLAIR - 013350,Supreme Court Retention - Christine Donohue,,YES,Yes,142,,,
BLAIR,BLAIR - 013350,Supreme Court Retention - Christine Donohue,,NO,No,154,,,
BLAIR,BLAIR - 013370,Supreme Court Retention - Christine Donohue,,YES,Yes,154,,,
BLAIR,BLAIR - 013370,Supreme Court Retention - Christine Donohue,,NO,No,199,,,
BLAIR,BLAIR - 013380,Supreme Court Retention - Christine Donohue,,YES,Yes,141,,,
BLAIR,BLAIR - 013380,Supreme Court Retention - Christine Donohue,,NO,No,123,,,
BLAIR,BLAIR - 013390,Supreme Court Retention - Christine Donohue,,YES,Yes,122,,,
BLAIR,BLAIR - 013390,Supreme Court Retention - Christine Donohue,,NO,No,123,,,
BLAIR,BLAIR - 013400,Supreme Court Retention - Christine Donohue,,YES,Yes,90,,,
BLAIR,BLAIR - 013400,Supreme Court Retention - Christine Donohue,,NO,No,82,,,
BLAIR,BLAIR - 013420,Supreme Court Retention - Christine Donohue,,YES,Yes,117.33333333326,,,
BLAIR,BLAIR - 013710,Supreme Court Retention - Christine Donohue,,YES,Yes,9.25566343042,,,
BLAIR,BLAIR - 013410,Supreme Court Retention - Christine Donohue,,YES,Yes,93.41100323632,,,
BLAIR,BLAIR - 013420,Supreme Court Retention - Christine Donohue,,NO,No,133.866666666583,,,
BLAIR,BLAIR - 013710,Supreme Court Retention - Christine Donohue,,NO,No,10.559870550161,,,
BLAIR,BLAIR - 013410,Supreme Court Retention - Christine Donohue,,NO,No,106.573462783256,,,
BLAIR,BLAIR - 013430,Supreme Court Retention - Christine Donohue,,YES,Yes,252,,,
BLAIR,BLAIR - 013430,Supreme Court Retention - Christine Donohue,,NO,No,238,,,
BLAIR,BLAIR - 013440,Supreme Court Retention - Christine Donohue,,YES,Yes,213,,,
BLAIR,BLAIR - 013440,Supreme Court Retention - Christine Donohue,,NO,No,219,,,
BLAIR,BLAIR - 013460,Supreme Court Retention - Christine Donohue,,YES,Yes,262,,,
BLAIR,BLAIR - 013460,Supreme Court Retention - Christine Donohue,,NO,No,515,,,
BLAIR,BLAIR - 013450,Supreme Court Retention - Christine Donohue,,YES,Yes,223,,,
BLAIR,BLAIR - 013450,Supreme Court Retention - Christine Donohue,,NO,No,302,,,
BLAIR,BLAIR - 013470,Supreme Court Retention - Christine Donohue,,YES,Yes,228,,,
BLAIR,BLAIR - 013470,Supreme Court Retention - Christine Donohue,,NO,No,359,,,
BLAIR,BLAIR - 013480,Supreme Court Retention - Christine Donohue,,YES,Yes,183,,,
BLAIR,BLAIR - 013480,Supreme Court Retention - Christine Donohue,,NO,No,310,,,
BLAIR,BLAIR - 013490,Supreme Court Retention - Christine Donohue,,YES,Yes,4.458715596279,,,
BLAIR,BLAIR - 013020,Supreme Court Retention - Christine Donohue,,YES,Yes,0.796199213682,,,
BLAIR,BLAIR - 013500,Supreme Court Retention - Christine Donohue,,YES,Yes,237.745085190039,,,
BLAIR,BLAIR - 013490,Supreme Court Retention - Christine Donohue,,NO,No,5.302752293517,,,
BLAIR,BLAIR - 013020,Supreme Court Retention - Christine Donohue,,NO,No,0.946920052486,,,
BLAIR,BLAIR - 013500,Supreme Court Retention - Christine Donohue,,NO,No,282.750327653997,,,
BLAIR,BLAIR - 013660,Supreme Court Retention - Christine Donohue,,YES,Yes,20.76456876448,,,
BLAIR,BLAIR - 013490,Supreme Court Retention - Christine Donohue,,YES,Yes,88.4475524476,,,
BLAIR,BLAIR - 013500,Supreme Court Retention - Christine Donohue,,YES,Yes,162.629370629344,,,
BLAIR,BLAIR - 013790,Supreme Court Retention - Christine Donohue,,YES,Yes,0.158508158576,,,
BLAIR,BLAIR - 013660,Supreme Court Retention - Christine Donohue,,NO,No,20.84090909082,,,
BLAIR,BLAIR - 013490,Supreme Court Retention - Christine Donohue,,NO,No,88.772727272775,,,
BLAIR,BLAIR - 013500,Supreme Court Retention - Christine Donohue,,NO,No,163.227272727246,,,
BLAIR,BLAIR - 013790,Supreme Court Retention - Christine Donohue,,NO,No,0.159090909159,,,
BLAIR,BLAIR - 013490,Supreme Court Retention - Christine Donohue,,YES,Yes,83.12783906549,,,
BLAIR,BLAIR - 013500,Supreme Court Retention - Christine Donohue,,YES,Yes,37.684620376388,,,
BLAIR,BLAIR - 013630,Supreme Court Retention - Christine Donohue,,YES,Yes,1.187540558122,,,
BLAIR,BLAIR - 013490,Supreme Court Retention - Christine Donohue,,NO,No,157.397793640395,,,
BLAIR,BLAIR - 013500,Supreme Court Retention - Christine Donohue,,NO,No,71.353666450374,,,
BLAIR,BLAIR - 013630,Supreme Court Retention - Christine Donohue,,NO,No,2.248539909231,,,
BLAIR,BLAIR - 013510,Supreme Court Retention - Christine Donohue,,YES,Yes,35,,,
BLAIR,BLAIR - 013510,Supreme Court Retention - Christine Donohue,,NO,No,181,,,
BLAIR,BLAIR - 013520,Supreme Court Retention - Christine Donohue,,YES,Yes,157,,,
BLAIR,BLAIR - 013520,Supreme Court Retention - Christine Donohue,,NO,No,197,,,
BLAIR,BLAIR - 013530,Supreme Court Retention - Christine Donohue,,YES,Yes,167,,,
BLAIR,BLAIR - 013530,Supreme Court Retention - Christine Donohue,,NO,No,358,,,
BLAIR,BLAIR - 013550,Supreme Court Retention - Christine Donohue,,YES,Yes,226,,,
BLAIR,BLAIR - 013550,Supreme Court Retention - Christine Donohue,,NO,No,277,,,
BLAIR,BLAIR - 013540,Supreme Court Retention - Christine Donohue,,YES,Yes,1.146923077005,,,
BLAIR,BLAIR - 013550,Supreme Court Retention - Christine Donohue,,YES,Yes,211.853076922995,,,
BLAIR,BLAIR - 013540,Supreme Court Retention - Christine Donohue,,NO,No,2.00307692322,,,
BLAIR,BLAIR - 013550,Supreme Court Retention - Christine Donohue,,NO,No,369.99692307678,,,
BLAIR,BLAIR - 013540,Supreme Court Retention - Christine Donohue,,YES,Yes,115.191414496798,,,
BLAIR,BLAIR - 013550,Supreme Court Retention - Christine Donohue,,YES,Yes,75.808585503202,,,
BLAIR,BLAIR - 013540,Supreme Court Retention - Christine Donohue,,NO,No,123.63476425049,,,
BLAIR,BLAIR - 013550,Supreme Court Retention - Christine Donohue,,NO,No,81.36523574951,,,
BLAIR,BLAIR - 013540,Supreme Court Retention - Christine Donohue,,YES,Yes,243,,,
BLAIR,BLAIR - 013540,Supreme Court Retention - Christine Donohue,,NO,No,358,,,
BLAIR,BLAIR - 013560,Supreme Court Retention - Christine Donohue,,YES,Yes,78,,,
BLAIR,BLAIR - 013560,Supreme Court Retention - Christine Donohue,,NO,No,184,,,
BLAIR,BLAIR - 013570,Supreme Court Retention - Christine Donohue,,YES,Yes,129,,,
BLAIR,BLAIR - 013570,Supreme Court Retention - Christine Donohue,,NO,No,335,,,
BLAIR,BLAIR - 013580,Supreme Court Retention - Christine Donohue,,YES,Yes,85,,,
BLAIR,BLAIR - 013580,Supreme Court Retention - Christine Donohue,,NO,No,215,,,
BLAIR,BLAIR - 013590,Supreme Court Retention - Christine Donohue,,YES,Yes,19,,,
BLAIR,BLAIR - 013590,Supreme Court Retention - Christine Donohue,,NO,No,35,,,
BLAIR,BLAIR - 013600,Supreme Court Retention - Christine Donohue,,YES,Yes,148,,,
BLAIR,BLAIR - 013600,Supreme Court Retention - Christine Donohue,,NO,No,239,,,
BLAIR,BLAIR - 013610,Supreme Court Retention - Christine Donohue,,YES,Yes,71,,,
BLAIR,BLAIR - 013610,Supreme Court Retention - Christine Donohue,,NO,No,49,,,
BLAIR,BLAIR - 013620,Supreme Court Retention - Christine Donohue,,YES,Yes,145,,,
BLAIR,BLAIR - 013620,Supreme Court Retention - Christine Donohue,,NO,No,105,,,
BLAIR,BLAIR - 013630,Supreme Court Retention - Christine Donohue,,YES,Yes,92,,,
BLAIR,BLAIR - 013630,Supreme Court Retention - Christine Donohue,,NO,No,110,,,
BLAIR,BLAIR - 013640,Supreme Court Retention - Christine Donohue,,YES,Yes,141,,,
BLAIR,BLAIR - 013640,Supreme Court Retention - Christine Donohue,,NO,No,113,,,
BLAIR,BLAIR - 013650,Supreme Court Retention - Christine Donohue,,YES,Yes,127,,,
BLAIR,BLAIR - 013650,Supreme Court Retention - Christine Donohue,,NO,No,122,,,
BLAIR,BLAIR - 013660,Supreme Court Retention - Christine Donohue,,YES,Yes,92,,,
BLAIR,BLAIR - 013660,Supreme Court Retention - Christine Donohue,,NO,No,125,,,
BLAIR,BLAIR - 013670,Supreme Court Retention - Christine Donohue,,YES,Yes,112,,,
BLAIR,BLAIR - 013670,Supreme Court Retention - Christine Donohue,,NO,No,114,,,
BLAIR,BLAIR - 013680,Supreme Court Retention - Christine Donohue,,YES,Yes,76,,,
BLAIR,BLAIR - 013680,Supreme Court Retention - Christine Donohue,,NO,No,255,,,
BLAIR,BLAIR - 013690,Supreme Court Retention - Christine Donohue,,YES,Yes,65,,,
BLAIR,BLAIR - 013690,Supreme Court Retention - Christine Donohue,,NO,No,196,,,
BLAIR,BLAIR - 013700,Supreme Court Retention - Christine Donohue,,YES,Yes,266,,,
BLAIR,BLAIR - 013700,Supreme Court Retention - Christine Donohue,,NO,No,280,,,
BLAIR,BLAIR - 013730,Supreme Court Retention - Christine Donohue,,YES,Yes,1.927677329523,,,
BLAIR,BLAIR - 013710,Supreme Court Retention - Christine Donohue,,YES,Yes,291.079276773417,,,
BLAIR,BLAIR - 013200,Supreme Court Retention - Christine Donohue,,YES,Yes,0.413073713448,,,
BLAIR,BLAIR - 013410,Supreme Court Retention - Christine Donohue,,YES,Yes,1.101529902627,,,
BLAIR,BLAIR - 013440,Supreme Court Retention - Christine Donohue,,YES,Yes,2.478442280985,,,
BLAIR,BLAIR - 013730,Supreme Court Retention - Christine Donohue,,NO,No,2.135373203411,,,
BLAIR,BLAIR - 013710,Supreme Court Retention - Christine Donohue,,NO,No,322.441353732169,,,
BLAIR,BLAIR - 013200,Supreme Court Retention - Christine Donohue,,NO,No,0.457579972136,,,
BLAIR,BLAIR - 013410,Supreme Court Retention - Christine Donohue,,NO,No,1.220213259139,,,
BLAIR,BLAIR - 013440,Supreme Court Retention - Christine Donohue,,NO,No,2.745479833145,,,
BLAIR,BLAIR - 013720,Supreme Court Retention - Christine Donohue,,YES,Yes,151.949390815255,,,
BLAIR,BLAIR - 013400,Supreme Court Retention - Christine Donohue,,YES,Yes,0.871602624235,,,
BLAIR,BLAIR - 013370,Supreme Court Retention - Christine Donohue,,YES,Yes,2.033739456445,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Christine Donohue,,YES,Yes,0.145267104065,,,
BLAIR,BLAIR - 013720,Supreme Court Retention - Christine Donohue,,NO,No,197.044048734621,,,
BLAIR,BLAIR - 013400,Supreme Court Retention - Christine Donohue,,NO,No,1.130271790137,,,
BLAIR,BLAIR - 013370,Supreme Court Retention - Christine Donohue,,NO,No,2.637300843519,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Christine Donohue,,NO,No,0.188378631723,,,
BLAIR,BLAIR - 013730,Supreme Court Retention - Christine Donohue,,YES,Yes,170,,,
BLAIR,BLAIR - 013730,Supreme Court Retention - Christine Donohue,,NO,No,283,,,
BLAIR,BLAIR - 013740,Supreme Court Retention - Christine Donohue,,YES,Yes,189,,,
BLAIR,BLAIR - 013740,Supreme Court Retention - Christine Donohue,,NO,No,269,,,
BLAIR,BLAIR - 013750,Supreme Court Retention - Christine Donohue,,YES,Yes,230,,,
BLAIR,BLAIR - 013750,Supreme Court Retention - Christine Donohue,,NO,No,338,,,
BLAIR,BLAIR - 013760,Supreme Court Retention - Christine Donohue,,YES,Yes,72,,,
BLAIR,BLAIR - 013760,Supreme Court Retention - Christine Donohue,,NO,No,159,,,
BLAIR,BLAIR - 013770,Supreme Court Retention - Christine Donohue,,YES,Yes,100,,,
BLAIR,BLAIR - 013770,Supreme Court Retention - Christine Donohue,,NO,No,182,,,
BLAIR,BLAIR - 013780,Supreme Court Retention - Christine Donohue,,YES,Yes,89,,,
BLAIR,BLAIR - 013780,Supreme Court Retention - Christine Donohue,,NO,No,160,,,
BLAIR,BLAIR - 013790,Supreme Court Retention - Christine Donohue,,YES,Yes,19,,,
BLAIR,BLAIR - 013790,Supreme Court Retention - Christine Donohue,,NO,No,35,,,
BLAIR,BLAIR - 013800,Supreme Court Retention - Christine Donohue,,YES,Yes,205,,,
BLAIR,BLAIR - 013800,Supreme Court Retention - Christine Donohue,,NO,No,475,,,
BLAIR,BLAIR - 013810,Supreme Court Retention - Christine Donohue,,YES,Yes,51,,,
BLAIR,BLAIR - 013810,Supreme Court Retention - Christine Donohue,,NO,No,70,,,
BLAIR,BLAIR - 013820,Supreme Court Retention - Christine Donohue,,YES,Yes,80,,,
BLAIR,BLAIR - 013820,Supreme Court Retention - Christine Donohue,,NO,No,164,,,
BLAIR,BLAIR - 013830,Supreme Court Retention - Christine Donohue,,YES,Yes,86,,,
BLAIR,BLAIR - 013830,Supreme Court Retention - Christine Donohue,,NO,No,121,,,
BLAIR,BLAIR - 013840,Supreme Court Retention - Christine Donohue,,YES,Yes,131.88366013077,,,
BLAIR,BLAIR - 013850,Supreme Court Retention - Christine Donohue,,YES,Yes,5.475816993426,,,
BLAIR,BLAIR - 013950,Supreme Court Retention - Christine Donohue,,YES,Yes,2.22745098042,,,
BLAIR,BLAIR - 013940,Supreme Court Retention - Christine Donohue,,YES,Yes,1.763398692868,,,
BLAIR,BLAIR - 013900,Supreme Court Retention - Christine Donohue,,YES,Yes,0.649673202658,,,
BLAIR,BLAIR - 013840,Supreme Court Retention - Christine Donohue,,NO,No,211.75686274518,,,
BLAIR,BLAIR - 013850,Supreme Court Retention - Christine Donohue,,NO,No,8.792156862684,,,
BLAIR,BLAIR - 013950,Supreme Court Retention - Christine Donohue,,NO,No,3.57647058828,,,
BLAIR,BLAIR - 013940,Supreme Court Retention - Christine Donohue,,NO,No,2.831372549112,,,
BLAIR,BLAIR - 013900,Supreme Court Retention - Christine Donohue,,NO,No,1.043137254972,,,
BLAIR,BLAIR - 013850,Supreme Court Retention - Christine Donohue,,YES,Yes,167,,,
BLAIR,BLAIR - 013850,Supreme Court Retention - Christine Donohue,,NO,No,363,,,
BLAIR,BLAIR - 013860,Supreme Court Retention - Christine Donohue,,YES,Yes,171,,,
BLAIR,BLAIR - 013860,Supreme Court Retention - Christine Donohue,,NO,No,508,,,
BLAIR,BLAIR - 013870,Supreme Court Retention - Christine Donohue,,YES,Yes,89,,,
BLAIR,BLAIR - 013870,Supreme Court Retention - Christine Donohue,,NO,No,173,,,
BLAIR,BLAIR - 013880,Supreme Court Retention - Christine Donohue,,YES,Yes,101,,,
BLAIR,BLAIR - 013880,Supreme Court Retention - Christine Donohue,,NO,No,159,,,
BLAIR,BLAIR - 013890,Supreme Court Retention - Christine Donohue,,YES,Yes,106,,,
BLAIR,BLAIR - 013890,Supreme Court Retention - Christine Donohue,,NO,No,162,,,
BLAIR,BLAIR - 013900,Supreme Court Retention - Christine Donohue,,YES,Yes,53,,,
BLAIR,BLAIR - 013900,Supreme Court Retention - Christine Donohue,,NO,No,89,,,
BLAIR,BLAIR - 013910,Supreme Court Retention - Christine Donohue,,YES,Yes,67,,,
BLAIR,BLAIR - 013910,Supreme Court Retention - Christine Donohue,,NO,No,75,,,
BLAIR,BLAIR - 013920,Supreme Court Retention - Christine Donohue,,YES,Yes,41,,,
BLAIR,BLAIR - 013920,Supreme Court Retention - Christine Donohue,,NO,No,55,,,
BLAIR,BLAIR - 013930,Supreme Court Retention - Christine Donohue,,YES,Yes,65,,,
BLAIR,BLAIR - 013930,Supreme Court Retention - Christine Donohue,,NO,No,97,,,
BLAIR,BLAIR - 013940,Supreme Court Retention - Christine Donohue,,YES,Yes,131,,,
BLAIR,BLAIR - 013940,Supreme Court Retention - Christine Donohue,,NO,No,224,,,
BLAIR,BLAIR - 013950,Supreme Court Retention - Christine Donohue,,YES,Yes,87,,,
BLAIR,BLAIR - 013950,Supreme Court Retention - Christine Donohue,,NO,No,154,,,
BLAIR,BLAIR - 013960,Supreme Court Retention - Christine Donohue,,YES,Yes,76,,,
BLAIR,BLAIR - 013960,Supreme Court Retention - Christine Donohue,,NO,No,199,,,
BLAIR,BLAIR - 013970,Supreme Court Retention - Christine Donohue,,YES,Yes,105,,,
BLAIR,BLAIR - 013970,Supreme Court Retention - Christine Donohue,,NO,No,255,,,
BLAIR,BLAIR - 013010,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,242,,,
BLAIR,BLAIR - 013010,Supreme Court Retention - Kevin M Dougherty,,NO,No,415,,,
BLAIR,BLAIR - 013020,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,282,,,
BLAIR,BLAIR - 013020,Supreme Court Retention - Kevin M Dougherty,,NO,No,343,,,
BLAIR,BLAIR - 013030,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,69,,,
BLAIR,BLAIR - 013030,Supreme Court Retention - Kevin M Dougherty,,NO,No,49,,,
BLAIR,BLAIR - 013040,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,117,,,
BLAIR,BLAIR - 013040,Supreme Court Retention - Kevin M Dougherty,,NO,No,175,,,
BLAIR,BLAIR - 013050,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,74.471239721453,,,
BLAIR,BLAIR - 013060,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,7.809526852237,,,
BLAIR,BLAIR - 013090,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,1.709228117412,,,
BLAIR,BLAIR - 013100,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,0.261042855132,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,0.782311101909,,,
BLAIR,BLAIR - 013310,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,0.009435421865,,,
BLAIR,BLAIR - 013290,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,2.658901881429,,,
BLAIR,BLAIR - 013300,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,0.917123005234,,,
BLAIR,BLAIR - 013050,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,0.033967518711,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,0.347223524614,,,
BLAIR,BLAIR - 013050,Supreme Court Retention - Kevin M Dougherty,,NO,No,53.552352159247,,,
BLAIR,BLAIR - 013060,Supreme Court Retention - Kevin M Dougherty,,NO,No,5.615839534193,,,
BLAIR,BLAIR - 013090,Supreme Court Retention - Kevin M Dougherty,,NO,No,1.229107859712,,,
BLAIR,BLAIR - 013100,Supreme Court Retention - Kevin M Dougherty,,NO,No,0.187716210432,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Kevin M Dougherty,,NO,No,0.562560792384,,,
BLAIR,BLAIR - 013310,Supreme Court Retention - Kevin M Dougherty,,NO,No,0.006785022465,,,
BLAIR,BLAIR - 013290,Supreme Court Retention - Kevin M Dougherty,,NO,No,1.912019330466,,,
BLAIR,BLAIR - 013300,Supreme Court Retention - Kevin M Dougherty,,NO,No,0.659504183539,,,
BLAIR,BLAIR - 013050,Supreme Court Retention - Kevin M Dougherty,,NO,No,0.024426080871,,,
BLAIR,BLAIR - 013210,Supreme Court Retention - Kevin M Dougherty,,NO,No,0.249688826688,,,
BLAIR,BLAIR - 013070,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,43,,,
BLAIR,BLAIR - 013070,Supreme Court Retention - Kevin M Dougherty,,NO,No,32,,,
BLAIR,BLAIR - 013080,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,96,,,
BLAIR,BLAIR - 013080,Supreme Court Retention - Kevin M Dougherty,,NO,No,114,,,
BLAIR,BLAIR - 013090,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,77,,,
BLAIR,BLAIR - 013090,Supreme Court Retention - Kevin M Dougherty,,NO,No,63,,,
BLAIR,BLAIR - 013100,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,168,,,
BLAIR,BLAIR - 013100,Supreme Court Retention - Kevin M Dougherty,,NO,No,112,,,
BLAIR,BLAIR - 013110,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,103,,,
BLAIR,BLAIR - 013110,Supreme Court Retention - Kevin M Dougherty,,NO,No,83,,,
BLAIR,BLAIR - 013120,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,130,,,
BLAIR,BLAIR - 013120,Supreme Court Retention - Kevin M Dougherty,,NO,No,135,,,
BLAIR,BLAIR - 013150,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,27,,,
BLAIR,BLAIR - 013150,Supreme Court Retention - Kevin M Dougherty,,NO,No,17,,,
BLAIR,BLAIR - 013140,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,91,,,
BLAIR,BLAIR - 013140,Supreme Court Retention - Kevin M Dougherty,,NO,No,118,,,
BLAIR,BLAIR - 013130,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,79,,,
BLAIR,BLAIR - 013130,Supreme Court Retention - Kevin M Dougherty,,NO,No,101,,,
BLAIR,BLAIR - 013160,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,138,,,
BLAIR,BLAIR - 013160,Supreme Court Retention - Kevin M Dougherty,,NO,No,132,,,
BLAIR,BLAIR - 013170,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,83.02996042956,,,
BLAIR,BLAIR - 013180,Supreme Court Retention - Kevin M Dougherty,,YES,Yes,92.79819106848,,,
