county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
DELAWARE,DELAWARE - 0451450,Governor,,DEM,Tom Wolf,487,,,
DELAWARE,DELAWARE - 0451460,Governor,,DEM,Tom Wolf,421,,,
DELAWARE,DELAWARE - 0451470,Governor,,DEM,Tom Wolf,213,,,
DELAWARE,DELAWARE - 0451480,Governor,,DEM,Tom Wolf,341,,,
DELAWARE,DELAWARE - 0451490,Governor,,DEM,Tom Wolf,348,,,
DELAWARE,DELAWARE - 0451500,Governor,,DEM,Tom Wolf,218,,,
DELAWARE,DELAWARE - 0451510,Governor,,DEM,Tom Wolf,287,,,
DELAWARE,DELAWARE - 0451520,Governor,,DEM,Tom Wolf,264,,,
DELAWARE,DELAWARE - 0451530,Governor,,DEM,Tom Wolf,406,,,
DELAWARE,DELAWARE - 0451540,Governor,,DEM,Tom Wolf,237,,,
DELAWARE,DELAWARE - 0451550,Governor,,DEM,Tom Wolf,401,,,
DELAWARE,DELAWARE - 0451560,Governor,,DEM,Tom Wolf,423,,,
DELAWARE,DELAWARE - 0451570,Governor,,DEM,Tom Wolf,373,,,
DELAWARE,DELAWARE - 0451580,Governor,,DEM,Tom Wolf,163,,,
DELAWARE,DELAWARE - 0451590,Governor,,DEM,Tom Wolf,163,,,
DELAWARE,DELAWARE - 0451600,Governor,,DEM,Tom Wolf,328,,,
DELAWARE,DELAWARE - 0451610,Governor,,DEM,Tom Wolf,210,,,
DELAWARE,DELAWARE - 0451620,Governor,,DEM,Tom Wolf,341,,,
DELAWARE,DELAWARE - 0451630,Governor,,DEM,Tom Wolf,228,,,
DELAWARE,DELAWARE - 0451640,Governor,,DEM,Tom Wolf,163,,,
DELAWARE,DELAWARE - 0451650,Governor,,DEM,Tom Wolf,42,,,
DELAWARE,DELAWARE - 0451660,Governor,,DEM,Tom Wolf,43,,,
DELAWARE,DELAWARE - 0451670,Governor,,DEM,Tom Wolf,109,,,
DELAWARE,DELAWARE - 0451680,Governor,,DEM,Tom Wolf,97,,,
DELAWARE,DELAWARE - 0451690,Governor,,DEM,Tom Wolf,204,,,
DELAWARE,DELAWARE - 0451690,Governor,,DEM,Tom Wolf,71.84210526324,,,
DELAWARE,DELAWARE - 0451710,Governor,,DEM,Tom Wolf,71.84210526324,,,
DELAWARE,DELAWARE - 0451700,Governor,,DEM,Tom Wolf,51.315789473715,,,
DELAWARE,DELAWARE - 0451740,Governor,,DEM,Tom Wolf,19.043478260841,,,
DELAWARE,DELAWARE - 0451690,Governor,,DEM,Tom Wolf,114.260869565265,,,
DELAWARE,DELAWARE - 0451730,Governor,,DEM,Tom Wolf,9.52173913053,,,
DELAWARE,DELAWARE - 0451280,Governor,,DEM,Tom Wolf,9.52173913053,,,
DELAWARE,DELAWARE - 0451710,Governor,,DEM,Tom Wolf,28.565217391371,,,
DELAWARE,DELAWARE - 0451700,Governor,,DEM,Tom Wolf,38.086956521682,,,
DELAWARE,DELAWARE - 0451730,Governor,,DEM,Tom Wolf,92.454545454566,,,
DELAWARE,DELAWARE - 0451720,Governor,,DEM,Tom Wolf,133.545454545434,,,
DELAWARE,DELAWARE - 0451740,Governor,,DEM,Tom Wolf,46.25,,,
DELAWARE,DELAWARE - 0451730,Governor,,DEM,Tom Wolf,18.5,,,
DELAWARE,DELAWARE - 0451830,Governor,,DEM,Tom Wolf,120.25,,,
DELAWARE,DELAWARE - 0451740,Governor,,DEM,Tom Wolf,203,,,
DELAWARE,DELAWARE - 0451750,Governor,,DEM,Tom Wolf,203,,,
DELAWARE,DELAWARE - 0451760,Governor,,DEM,Tom Wolf,183,,,
DELAWARE,DELAWARE - 0451770,Governor,,DEM,Tom Wolf,220,,,
DELAWARE,DELAWARE - 0451780,Governor,,DEM,Tom Wolf,207,,,
DELAWARE,DELAWARE - 0451790,Governor,,DEM,Tom Wolf,109.166666666623,,,
DELAWARE,DELAWARE - 0451890,Governor,,DEM,Tom Wolf,21.833333333377,,,
DELAWARE,DELAWARE - 0451800,Governor,,DEM,Tom Wolf,167,,,
DELAWARE,DELAWARE - 0451810,Governor,,DEM,Tom Wolf,228,,,
DELAWARE,DELAWARE - 0451820,Governor,,DEM,Tom Wolf,222,,,
DELAWARE,DELAWARE - 0451830,Governor,,DEM,Tom Wolf,195,,,
DELAWARE,DELAWARE - 0451840,Governor,,DEM,Tom Wolf,119.999999999925,,,
DELAWARE,DELAWARE - 0451850,Governor,,DEM,Tom Wolf,74.999999999925,,,
DELAWARE,DELAWARE - 0451860,Governor,,DEM,Tom Wolf,29.999999999925,,,
DELAWARE,DELAWARE - 0451850,Governor,,DEM,Tom Wolf,63.666666666603,,,
DELAWARE,DELAWARE - 0451860,Governor,,DEM,Tom Wolf,31.833333333397,,,
DELAWARE,DELAWARE - 0451870,Governor,,DEM,Tom Wolf,95.5,,,
DELAWARE,DELAWARE - 0451860,Governor,,DEM,Tom Wolf,203,,,
DELAWARE,DELAWARE - 0451870,Governor,,DEM,Tom Wolf,210,,,
DELAWARE,DELAWARE - 0451880,Governor,,DEM,Tom Wolf,175,,,
DELAWARE,DELAWARE - 0451790,Governor,,DEM,Tom Wolf,15.999999999984,,,
DELAWARE,DELAWARE - 0451870,Governor,,DEM,Tom Wolf,47.999999999952,,,
DELAWARE,DELAWARE - 0451880,Governor,,DEM,Tom Wolf,112.000000000096,,,
DELAWARE,DELAWARE - 0451890,Governor,,DEM,Tom Wolf,31.999999999968,,,
DELAWARE,DELAWARE - 0451900,Governor,,DEM,Tom Wolf,455,,,
DELAWARE,DELAWARE - 0451910,Governor,,DEM,Tom Wolf,299,,,
DELAWARE,DELAWARE - 0451920,Governor,,DEM,Tom Wolf,367,,,
DELAWARE,DELAWARE - 0451930,Governor,,DEM,Tom Wolf,387,,,
DELAWARE,DELAWARE - 0451940,Governor,,DEM,Tom Wolf,150.399999999906,,,
DELAWARE,DELAWARE - 0451970,Governor,,DEM,Tom Wolf,131.600000000094,,,
DELAWARE,DELAWARE - 0451950,Governor,,DEM,Tom Wolf,287,,,
DELAWARE,DELAWARE - 0451940,Governor,,DEM,Tom Wolf,262,,,
DELAWARE,DELAWARE - 0451960,Governor,,DEM,Tom Wolf,284,,,
DELAWARE,DELAWARE - 0451970,Governor,,DEM,Tom Wolf,241,,,
DELAWARE,DELAWARE - 0451980,Governor,,DEM,Tom Wolf,221,,,
DELAWARE,DELAWARE - 0451980,Governor,,DEM,Tom Wolf,255,,,
DELAWARE,DELAWARE - 0451990,Governor,,DEM,Tom Wolf,337,,,
DELAWARE,DELAWARE - 0452000,Governor,,DEM,Tom Wolf,29.739130434852,,,
DELAWARE,DELAWARE - 0451990,Governor,,DEM,Tom Wolf,39.652173912984,,,
DELAWARE,DELAWARE - 045680,Governor,,DEM,Tom Wolf,9.91304347836,,,
DELAWARE,DELAWARE - 0452010,Governor,,DEM,Tom Wolf,148.695652173804,,,
DELAWARE,DELAWARE - 0452000,Governor,,DEM,Tom Wolf,211,,,
DELAWARE,DELAWARE - 0452010,Governor,,DEM,Tom Wolf,211,,,
DELAWARE,DELAWARE - 0452000,Governor,,DEM,Tom Wolf,186.2,,,
DELAWARE,DELAWARE - 0452010,Governor,,DEM,Tom Wolf,58.8,,,
DELAWARE,DELAWARE - 0452020,Governor,,DEM,Tom Wolf,153,,,
DELAWARE,DELAWARE - 0452030,Governor,,DEM,Tom Wolf,575,,,
DELAWARE,DELAWARE - 0452040,Governor,,DEM,Tom Wolf,172,,,
DELAWARE,DELAWARE - 0452040,Governor,,DEM,Tom Wolf,368,,,
DELAWARE,DELAWARE - 0452050,Governor,,DEM,Tom Wolf,386,,,
DELAWARE,DELAWARE - 0452040,Governor,,DEM,Tom Wolf,53.777777777724,,,
DELAWARE,DELAWARE - 0452090,Governor,,DEM,Tom Wolf,13.444444444431,,,
DELAWARE,DELAWARE - 0452050,Governor,,DEM,Tom Wolf,53.777777777724,,,
DELAWARE,DELAWARE - 0452050,Governor,,DEM,Tom Wolf,156.291666666894,,,
DELAWARE,DELAWARE - 0452060,Governor,,DEM,Tom Wolf,525.708333333106,,,
DELAWARE,DELAWARE - 0452070,Governor,,DEM,Tom Wolf,364,,,
DELAWARE,DELAWARE - 0452070,Governor,,DEM,Tom Wolf,286,,,
DELAWARE,DELAWARE - 0452080,Governor,,DEM,Tom Wolf,49.777777777728,,,
DELAWARE,DELAWARE - 0452090,Governor,,DEM,Tom Wolf,62.222222222272,,,
DELAWARE,DELAWARE - 0452080,Governor,,DEM,Tom Wolf,217,,,
DELAWARE,DELAWARE - 0452090,Governor,,DEM,Tom Wolf,57,,,
DELAWARE,DELAWARE - 0452080,Governor,,DEM,Tom Wolf,406,,,
DELAWARE,DELAWARE - 0452090,Governor,,DEM,Tom Wolf,331,,,
DELAWARE,DELAWARE - 0452080,Governor,,DEM,Tom Wolf,22.999999999977,,,
DELAWARE,DELAWARE - 0452090,Governor,,DEM,Tom Wolf,138.000000000023,,,
DELAWARE,DELAWARE - 0452100,Governor,,DEM,Tom Wolf,402,,,
DELAWARE,DELAWARE - 0452110,Governor,,DEM,Tom Wolf,410,,,
DELAWARE,DELAWARE - 0452120,Governor,,DEM,Tom Wolf,231,,,
DELAWARE,DELAWARE - 0452130,Governor,,DEM,Tom Wolf,153,,,
DELAWARE,DELAWARE - 0452140,Governor,,DEM,Tom Wolf,243,,,
DELAWARE,DELAWARE - 0452150,Governor,,DEM,Tom Wolf,224,,,
DELAWARE,DELAWARE - 0452160,Governor,,DEM,Tom Wolf,264,,,
DELAWARE,DELAWARE - 0452170,Governor,,DEM,Tom Wolf,281,,,
DELAWARE,DELAWARE - 0452180,Governor,,DEM,Tom Wolf,136,,,
DELAWARE,DELAWARE - 0452190,Governor,,DEM,Tom Wolf,126,,,
DELAWARE,DELAWARE - 0452200,Governor,,DEM,Tom Wolf,78,,,
DELAWARE,DELAWARE - 0452210,Governor,,DEM,Tom Wolf,94,,,
DELAWARE,DELAWARE - 0452220,Governor,,DEM,Tom Wolf,134,,,
DELAWARE,DELAWARE - 0452230,Governor,,DEM,Tom Wolf,176,,,
DELAWARE,DELAWARE - 0452240,Governor,,DEM,Tom Wolf,142,,,
DELAWARE,DELAWARE - 0452250,Governor,,DEM,Tom Wolf,130,,,
DELAWARE,DELAWARE - 0452260,Governor,,DEM,Tom Wolf,384,,,
DELAWARE,DELAWARE - 0452270,Governor,,DEM,Tom Wolf,259,,,
DELAWARE,DELAWARE - 0452280,Governor,,DEM,Tom Wolf,302,,,
DELAWARE,DELAWARE - 0452290,Governor,,DEM,Tom Wolf,182,,,
DELAWARE,DELAWARE - 0452300,Governor,,DEM,Tom Wolf,124,,,
DELAWARE,DELAWARE - 0452310,Governor,,DEM,Tom Wolf,250,,,
DELAWARE,DELAWARE - 0452320,Governor,,DEM,Tom Wolf,395.625,,,
DELAWARE,DELAWARE - 0452320,Governor,,DEM,Tom Wolf,26.375,,,
DELAWARE,DELAWARE - 0452330,Governor,,DEM,Tom Wolf,279,,,
DELAWARE,DELAWARE - 0452340,Governor,,DEM,Tom Wolf,235.772727272615,,,
DELAWARE,DELAWARE - 0452320,Governor,,DEM,Tom Wolf,11.227272727385,,,
DELAWARE,DELAWARE - 0452350,Governor,,DEM,Tom Wolf,178,,,
DELAWARE,DELAWARE - 0452405,Governor,,DEM,Tom Wolf,424,,,
DELAWARE,DELAWARE - 0452350,Governor,,DEM,Tom Wolf,82.69230769244,,,
DELAWARE,DELAWARE - 0452340,Governor,,DEM,Tom Wolf,16.53846153866,,,
DELAWARE,DELAWARE - 0452330,Governor,,DEM,Tom Wolf,16.53846153866,,,
DELAWARE,DELAWARE - 0452370,Governor,,DEM,Tom Wolf,289.42307692311,,,
DELAWARE,DELAWARE - 0452355,Governor,,DEM,Tom Wolf,24.80769230756,,,
DELAWARE,DELAWARE - 0452380,Governor,,DEM,Tom Wolf,459,,,
DELAWARE,DELAWARE - 0452390,Governor,,DEM,Tom Wolf,368,,,
DELAWARE,DELAWARE - 0452400,Governor,,DEM,Tom Wolf,219,,,
DELAWARE,DELAWARE - 0452410,Governor,,DEM,Tom Wolf,491,,,
DELAWARE,DELAWARE - 0452430,Governor,,DEM,Tom Wolf,287.28,,,
DELAWARE,DELAWARE - 0452420,Governor,,DEM,Tom Wolf,225.72,,,
DELAWARE,DELAWARE - 0452405,Governor,,DEM,Tom Wolf,0,,,
DELAWARE,DELAWARE - 0452430,Governor,,DEM,Tom Wolf,12.322580645112,,,
DELAWARE,DELAWARE - 0452420,Governor,,DEM,Tom Wolf,123.225806451502,,,
DELAWARE,DELAWARE - 0452360,Governor,,DEM,Tom Wolf,246.451612903386,,,
DELAWARE,DELAWARE - 0452440,Governor,,DEM,Tom Wolf,404,,,
DELAWARE,DELAWARE - 0452450,Governor,,DEM,Tom Wolf,331,,,
DELAWARE,DELAWARE - 0452460,Governor,,DEM,Tom Wolf,146,,,
DELAWARE,DELAWARE - 0452470,Governor,,DEM,Tom Wolf,159,,,
DELAWARE,DELAWARE - 0452480,Governor,,DEM,Tom Wolf,44,,,
DELAWARE,DELAWARE - 0452490,Governor,,DEM,Tom Wolf,163,,,
DELAWARE,DELAWARE - 0452500,Governor,,DEM,Tom Wolf,98,,,
DELAWARE,DELAWARE - 0452510,Governor,,DEM,Tom Wolf,276,,,
DELAWARE,DELAWARE - 0452520,Governor,,DEM,Tom Wolf,349,,,
DELAWARE,DELAWARE - 0452530,Governor,,DEM,Tom Wolf,377,,,
DELAWARE,DELAWARE - 0452540,Governor,,DEM,Tom Wolf,331,,,
DELAWARE,DELAWARE - 0452550,Governor,,DEM,Tom Wolf,386,,,
DELAWARE,DELAWARE - 0452560,Governor,,DEM,Tom Wolf,348,,,
DELAWARE,DELAWARE - 0452570,Governor,,DEM,Tom Wolf,286,,,
DELAWARE,DELAWARE - 0452580,Governor,,DEM,Tom Wolf,339.368421052674,,,
DELAWARE,DELAWARE - 0452660,Governor,,DEM,Tom Wolf,42.421052631685,,,
DELAWARE,DELAWARE - 0452470,Governor,,DEM,Tom Wolf,21.210526315641,,,
DELAWARE,DELAWARE - 0452590,Governor,,DEM,Tom Wolf,158,,,
DELAWARE,DELAWARE - 0452600,Governor,,DEM,Tom Wolf,506,,,
DELAWARE,DELAWARE - 0452610,Governor,,DEM,Tom Wolf,107,,,
DELAWARE,DELAWARE - 0452620,Governor,,DEM,Tom Wolf,373,,,
DELAWARE,DELAWARE - 0452630,Governor,,DEM,Tom Wolf,237,,,
DELAWARE,DELAWARE - 0452640,Governor,,DEM,Tom Wolf,354,,,
DELAWARE,DELAWARE - 0452650,Governor,,DEM,Tom Wolf,283,,,
DELAWARE,DELAWARE - 0452660,Governor,,DEM,Tom Wolf,305,,,
DELAWARE,DELAWARE - 0452670,Governor,,DEM,Tom Wolf,296,,,
DELAWARE,DELAWARE - 0452680,Governor,,DEM,Tom Wolf,422,,,
DELAWARE,DELAWARE - 0452690,Governor,,DEM,Tom Wolf,382,,,
DELAWARE,DELAWARE - 0452700,Governor,,DEM,Tom Wolf,297,,,
DELAWARE,DELAWARE - 0452710,Governor,,DEM,Tom Wolf,257,,,
DELAWARE,DELAWARE - 0452720,Governor,,DEM,Tom Wolf,342,,,
DELAWARE,DELAWARE - 0452730,Governor,,DEM,Tom Wolf,306,,,
DELAWARE,DELAWARE - 0452740,Governor,,DEM,Tom Wolf,338,,,
DELAWARE,DELAWARE - 0452750,Governor,,DEM,Tom Wolf,326,,,
DELAWARE,DELAWARE - 0452760,Governor,,DEM,Tom Wolf,249,,,
DELAWARE,DELAWARE - 0452770,Governor,,DEM,Tom Wolf,229,,,
DELAWARE,DELAWARE - 0452755,Governor,,DEM,Tom Wolf,276,,,
DELAWARE,DELAWARE - 0452780,Governor,,DEM,Tom Wolf,259,,,
DELAWARE,DELAWARE - 0452790,Governor,,DEM,Tom Wolf,224,,,
DELAWARE,DELAWARE - 0452775,Governor,,DEM,Tom Wolf,234,,,
DELAWARE,DELAWARE - 0452800,Governor,,DEM,Tom Wolf,286,,,
DELAWARE,DELAWARE - 0452810,Governor,,DEM,Tom Wolf,34,,,
DELAWARE,DELAWARE - 0452820,Governor,,DEM,Tom Wolf,231,,,
DELAWARE,DELAWARE - 0452805,Governor,,DEM,Tom Wolf,245,,,
DELAWARE,DELAWARE - 0452830,Governor,,DEM,Tom Wolf,277,,,
DELAWARE,DELAWARE - 0452840,Governor,,DEM,Tom Wolf,318,,,
DELAWARE,DELAWARE - 0452825,Governor,,DEM,Tom Wolf,236,,,
DELAWARE,DELAWARE - 0452850,Governor,,DEM,Tom Wolf,207,,,
DELAWARE,DELAWARE - 0452860,Governor,,DEM,Tom Wolf,281,,,
DELAWARE,DELAWARE - 0452845,Governor,,DEM,Tom Wolf,165,,,
DELAWARE,DELAWARE - 0452870,Governor,,DEM,Tom Wolf,200,,,
DELAWARE,DELAWARE - 0452880,Governor,,DEM,Tom Wolf,152,,,
DELAWARE,DELAWARE - 0452863,Governor,,DEM,Tom Wolf,194,,,
DELAWARE,DELAWARE - 0452866,Governor,,DEM,Tom Wolf,219,,,
DELAWARE,DELAWARE - 0452890,Governor,,DEM,Tom Wolf,192,,,
DELAWARE,DELAWARE - 0452900,Governor,,DEM,Tom Wolf,341,,,
DELAWARE,DELAWARE - 0452885,Governor,,DEM,Tom Wolf,289,,,
DELAWARE,DELAWARE - 0452910,Governor,,DEM,Tom Wolf,598,,,
DELAWARE,DELAWARE - 0452920,Governor,,DEM,Tom Wolf,699,,,
DELAWARE,DELAWARE - 0452930,Governor,,DEM,Tom Wolf,830,,,
DELAWARE,DELAWARE - 0452925,Governor,,DEM,Tom Wolf,239,,,
DELAWARE,DELAWARE - 0452925,Governor,,DEM,Tom Wolf,215,,,
DELAWARE,DELAWARE - 0452915,Governor,,DEM,Tom Wolf,274,,,
DELAWARE,DELAWARE - 0452925,Governor,,DEM,Tom Wolf,229,,,
DELAWARE,DELAWARE - 0452915,Governor,,DEM,Tom Wolf,162,,,
DELAWARE,DELAWARE - 0452950,Governor,,DEM,Tom Wolf,145,,,
DELAWARE,DELAWARE - 0452960,Governor,,DEM,Tom Wolf,84,,,
DELAWARE,DELAWARE - 0452970,Governor,,DEM,Tom Wolf,97,,,
DELAWARE,DELAWARE - 0452980,Governor,,DEM,Tom Wolf,110,,,
DELAWARE,DELAWARE - 0452990,Governor,,DEM,Tom Wolf,158,,,
DELAWARE,DELAWARE - 0453000,Governor,,DEM,Tom Wolf,96,,,
DELAWARE,DELAWARE - 0453010,Governor,,DEM,Tom Wolf,105,,,
DELAWARE,DELAWARE - 0453020,Governor,,DEM,Tom Wolf,39,,,
DELAWARE,DELAWARE - 0453030,Governor,,DEM,Tom Wolf,150,,,
DELAWARE,DELAWARE - 0453040,Governor,,DEM,Tom Wolf,100,,,
DELAWARE,DELAWARE - 0453050,Governor,,DEM,Tom Wolf,212,,,
DELAWARE,DELAWARE - 0453043,Governor,,DEM,Tom Wolf,163,,,
DELAWARE,DELAWARE - 0453048,Governor,,DEM,Tom Wolf,220,,,
DELAWARE,DELAWARE - 0453053,Governor,,DEM,Tom Wolf,152,,,
DELAWARE,DELAWARE - 0453058,Governor,,DEM,Tom Wolf,296,,,
DELAWARE,DELAWARE - 0453063,Governor,,DEM,Tom Wolf,187,,,
DELAWARE,DELAWARE - 0453068,Governor,,DEM,Tom Wolf,331,,,
DELAWARE,DELAWARE - 0453073,Governor,,DEM,Tom Wolf,656,,,
DELAWARE,DELAWARE - 0453078,Governor,,DEM,Tom Wolf,285,,,
DELAWARE,DELAWARE - 0453083,Governor,,DEM,Tom Wolf,326,,,
DELAWARE,DELAWARE - 0453088,Governor,,DEM,Tom Wolf,199,,,
DELAWARE,DELAWARE - 0453110,Governor,,DEM,Tom Wolf,248,,,
DELAWARE,DELAWARE - 0453120,Governor,,DEM,Tom Wolf,228,,,
DELAWARE,DELAWARE - 0453130,Governor,,DEM,Tom Wolf,336,,,
DELAWARE,DELAWARE - 0453140,Governor,,DEM,Tom Wolf,187,,,
DELAWARE,DELAWARE - 0453150,Governor,,DEM,Tom Wolf,303,,,
DELAWARE,DELAWARE - 0453160,Governor,,DEM,Tom Wolf,187,,,
DELAWARE,DELAWARE - 0453170,Governor,,DEM,Tom Wolf,248,,,
DELAWARE,DELAWARE - 0453180,Governor,,DEM,Tom Wolf,354,,,
DELAWARE,DELAWARE - 0453190,Governor,,DEM,Tom Wolf,208,,,
DELAWARE,DELAWARE - 0453200,Governor,,DEM,Tom Wolf,489,,,
DELAWARE,DELAWARE - 0453210,Governor,,DEM,Tom Wolf,340,,,
DELAWARE,DELAWARE - 0453220,Governor,,DEM,Tom Wolf,232,,,
DELAWARE,DELAWARE - 0453230,Governor,,DEM,Tom Wolf,203,,,
DELAWARE,DELAWARE - 0453240,Governor,,DEM,Tom Wolf,150,,,
DELAWARE,DELAWARE - 0453250,Governor,,DEM,Tom Wolf,337,,,
DELAWARE,DELAWARE - 0453260,Governor,,DEM,Tom Wolf,365,,,
DELAWARE,DELAWARE - 0453255,Governor,,DEM,Tom Wolf,215,,,
DELAWARE,DELAWARE - 0453280,Governor,,DEM,Tom Wolf,147,,,
DELAWARE,DELAWARE - 0453280,Governor,,DEM,Tom Wolf,8.5846317455,,,
DELAWARE,DELAWARE - 0453300,Governor,,DEM,Tom Wolf,28.75,,,
DELAWARE,DELAWARE - 0453290,Governor,,DEM,Tom Wolf,192.6653682545,,,
DELAWARE,DELAWARE - 0453300,Governor,,DEM,Tom Wolf,239,,,
DELAWARE,DELAWARE - 0453290,Governor,,DEM,Tom Wolf,17.59828761344,,,
DELAWARE,DELAWARE - 0453310,Governor,,DEM,Tom Wolf,110.40171238656,,,
DELAWARE,DELAWARE - 0453320,Governor,,DEM,Tom Wolf,196,,,
DELAWARE,DELAWARE - 0453330,Governor,,DEM,Tom Wolf,209,,,
DELAWARE,DELAWARE - 0453340,Governor,,DEM,Tom Wolf,406,,,
DELAWARE,DELAWARE - 0453350,Governor,,DEM,Tom Wolf,279,,,
DELAWARE,DELAWARE - 0453360,Governor,,DEM,Tom Wolf,283,,,
DELAWARE,DELAWARE - 0453455,Governor,,DEM,Tom Wolf,89,,,
DELAWARE,DELAWARE - 0453370,Governor,,DEM,Tom Wolf,223.828268876875,,,
DELAWARE,DELAWARE - 0453400,Governor,,DEM,Tom Wolf,11.171731123125,,,
DELAWARE,DELAWARE - 0453380,Governor,,DEM,Tom Wolf,279,,,
DELAWARE,DELAWARE - 0453390,Governor,,DEM,Tom Wolf,158,,,
DELAWARE,DELAWARE - 0453400,Governor,,DEM,Tom Wolf,233,,,
DELAWARE,DELAWARE - 0453410,Governor,,DEM,Tom Wolf,235,,,
DELAWARE,DELAWARE - 0453420,Governor,,DEM,Tom Wolf,96,,,
DELAWARE,DELAWARE - 0453430,Governor,,DEM,Tom Wolf,225,,,
DELAWARE,DELAWARE - 0453440,Governor,,DEM,Tom Wolf,125,,,
DELAWARE,DELAWARE - 0453450,Governor,,DEM,Tom Wolf,194,,,
DELAWARE,DELAWARE - 0453460,Governor,,DEM,Tom Wolf,164.470588235486,,,
DELAWARE,DELAWARE - 0453430,Governor,,DEM,Tom Wolf,27.411764705992,,,
DELAWARE,DELAWARE - 0453440,Governor,,DEM,Tom Wolf,41.117647058755,,,
DELAWARE,DELAWARE - 0453445,Governor,,DEM,Tom Wolf,220,,,
DELAWARE,DELAWARE - 0453370,Governor,,DEM,Tom Wolf,273,,,
DELAWARE,DELAWARE - 0453480,Governor,,DEM,Tom Wolf,283,,,
DELAWARE,DELAWARE - 0453490,Governor,,DEM,Tom Wolf,328,,,
DELAWARE,DELAWARE - 0453500,Governor,,DEM,Tom Wolf,194,,,
DELAWARE,DELAWARE - 0453510,Governor,,DEM,Tom Wolf,332,,,
DELAWARE,DELAWARE - 0453520,Governor,,DEM,Tom Wolf,309,,,
DELAWARE,DELAWARE - 0453530,Governor,,DEM,Tom Wolf,203,,,
DELAWARE,DELAWARE - 0453540,Governor,,DEM,Tom Wolf,237,,,
DELAWARE,DELAWARE - 0453550,Governor,,DEM,Tom Wolf,289,,,
DELAWARE,DELAWARE - 0453560,Governor,,DEM,Tom Wolf,123,,,
DELAWARE,DELAWARE - 0453570,Governor,,DEM,Tom Wolf,167,,,
DELAWARE,DELAWARE - 0453580,Governor,,DEM,Tom Wolf,141,,,
DELAWARE,DELAWARE - 0453590,Governor,,DEM,Tom Wolf,121,,,
DELAWARE,DELAWARE - 0453690,Governor,,DEM,Tom Wolf,182,,,
DELAWARE,DELAWARE - 0453610,Governor,,DEM,Tom Wolf,172,,,
DELAWARE,DELAWARE - 0453620,Governor,,DEM,Tom Wolf,162,,,
DELAWARE,DELAWARE - 0453630,Governor,,DEM,Tom Wolf,143,,,
DELAWARE,DELAWARE - 0453680,Governor,,DEM,Tom Wolf,169,,,
DELAWARE,DELAWARE - 0453635,Governor,,DEM,Tom Wolf,154,,,
DELAWARE,DELAWARE - 0453660,Governor,,DEM,Tom Wolf,189,,,
DELAWARE,DELAWARE - 0453670,Governor,,DEM,Tom Wolf,129,,,
DELAWARE,DELAWARE - 0453685,Governor,,DEM,Tom Wolf,256,,,
DELAWARE,DELAWARE - 0453600,Governor,,DEM,Tom Wolf,55,,,
DELAWARE,DELAWARE - 0453720,Governor,,DEM,Tom Wolf,206,,,
DELAWARE,DELAWARE - 0453730,Governor,,DEM,Tom Wolf,102,,,
DELAWARE,DELAWARE - 0453740,Governor,,DEM,Tom Wolf,210,,,
DELAWARE,DELAWARE - 0453750,Governor,,DEM,Tom Wolf,193,,,
DELAWARE,DELAWARE - 0453760,Governor,,DEM,Tom Wolf,140,,,
DELAWARE,DELAWARE - 0453770,Governor,,DEM,Tom Wolf,157,,,
DELAWARE,DELAWARE - 0453780,Governor,,DEM,Tom Wolf,290,,,
DELAWARE,DELAWARE - 0453790,Governor,,DEM,Tom Wolf,214,,,
DELAWARE,DELAWARE - 0453710,Governor,,DEM,Tom Wolf,174,,,
Delaware,UPPER DARBY D 7 P 12,Governor,,DEM,Tom Wolf,27,,,
DELAWARE,DELAWARE - 0453820,Governor,,DEM,Tom Wolf,579,,,
DELAWARE,DELAWARE - 0453830,Governor,,DEM,Tom Wolf,541,,,
DELAWARE,DELAWARE - 0453840,Governor,,DEM,Tom Wolf,378,,,
DELAWARE,DELAWARE - 0453850,Governor,,DEM,Tom Wolf,408,,,
DELAWARE,DELAWARE - 0453860,Governor,,DEM,Tom Wolf,412,,,
DELAWARE,DELAWARE - 0453870,Governor,,DEM,Tom Wolf,612,,,
DELAWARE,DELAWARE - 0453880,Governor,,DEM,Tom Wolf,286,,,
DELAWARE,DELAWARE - 0453890,Governor,,DEM,Tom Wolf,544,,,
DELAWARE,DELAWARE - 0453900,Governor,,DEM,Tom Wolf,470,,,
DELAWARE,DELAWARE - 0453910,Governor,,DEM,Tom Wolf,381,,,
DELAWARE,DELAWARE - 0453920,Governor,,DEM,Tom Wolf,380,,,
DELAWARE,DELAWARE - 0453930,Governor,,DEM,Tom Wolf,365,,,
DELAWARE,DELAWARE - 0453940,Governor,,DEM,Tom Wolf,382,,,
DELAWARE,DELAWARE - 0453950,Governor,,DEM,Tom Wolf,318,,,
DELAWARE,DELAWARE - 045010,Governor,,DEM,Tom Wolf,0,,,
DELAWARE,DELAWARE - 045020,Governor,,DEM,Tom Wolf,0,,,
DELAWARE,DELAWARE - 045030,Governor,,DEM,Tom Wolf,0,,,
DELAWARE,DELAWARE - 045040,Governor,,DEM,Tom Wolf,0,,,
DELAWARE,DELAWARE - 045050,Governor,,DEM,Tom Wolf,0,,,
DELAWARE,DELAWARE - 045060,Governor,,DEM,Tom Wolf,0,,,
DELAWARE,DELAWARE - 045070,Governor,,DEM,Tom Wolf,0,,,
DELAWARE,DELAWARE - 045080,Governor,,DEM,Tom Wolf,0,,,
