county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
ALLEGHENY,ALLEGHENY - 0031740,Supreme Court,,REP,Sallie Mundy,16,,,
ALLEGHENY,ALLEGHENY - 0031750,Supreme Court,,REP,Sallie Mundy,35,,,
ALLEGHENY,ALLEGHENY - 0031770,Supreme Court,,REP,Sallie Mundy,3.56043956044,,,
ALLEGHENY,ALLEGHENY - 0031790,Supreme Court,,REP,Sallie Mundy,0.43956043956,,,
ALLEGHENY,ALLEGHENY - 0031780,Supreme Court,,REP,Sallie Mundy,2,,,
ALLEGHENY,ALLEGHENY - 0031770,Supreme Court,,REP,Sallie Mundy,1.538181818169,,,
ALLEGHENY,ALLEGHENY - 0031790,Supreme Court,,REP,Sallie Mundy,45.461818181831,,,
ALLEGHENY,ALLEGHENY - 0031811,Supreme Court,,REP,Sallie Mundy,16,,,
ALLEGHENY,ALLEGHENY - 0031831,Supreme Court,,REP,Sallie Mundy,50,,,
ALLEGHENY,ALLEGHENY - 0031850,Supreme Court,,REP,Sallie Mundy,40.98360655737,,,
ALLEGHENY,ALLEGHENY - 0031860,Supreme Court,,REP,Sallie Mundy,4.01639344263,,,
ALLEGHENY,ALLEGHENY - 0031860,Supreme Court,,REP,Sallie Mundy,33,,,
ALLEGHENY,ALLEGHENY - 0031850,Supreme Court,,REP,Sallie Mundy,0.76400679117,,,
ALLEGHENY,ALLEGHENY - 0031870,Supreme Court,,REP,Sallie Mundy,29.23599320883,,,
ALLEGHENY,ALLEGHENY - 0031880,Supreme Court,,REP,Sallie Mundy,12.22826086956,,,
ALLEGHENY,ALLEGHENY - 0031890,Supreme Court,,REP,Sallie Mundy,2.77173913044,,,
ALLEGHENY,ALLEGHENY - 0031890,Supreme Court,,REP,Sallie Mundy,16,,,
ALLEGHENY,ALLEGHENY - 0031901,Supreme Court,,REP,Sallie Mundy,18,,,
ALLEGHENY,ALLEGHENY - 0031921,Supreme Court,,REP,Sallie Mundy,47,,,
ALLEGHENY,ALLEGHENY - 0031931,Supreme Court,,REP,Sallie Mundy,79,,,
ALLEGHENY,ALLEGHENY - 0031941,Supreme Court,,REP,Sallie Mundy,63,,,
ALLEGHENY,ALLEGHENY - 0031960,Supreme Court,,REP,Sallie Mundy,100,,,
ALLEGHENY,ALLEGHENY - 0031970,Supreme Court,,REP,Sallie Mundy,79,,,
ALLEGHENY,ALLEGHENY - 0031980,Supreme Court,,REP,Sallie Mundy,118,,,
ALLEGHENY,ALLEGHENY - 0032000,Supreme Court,,REP,Sallie Mundy,0.479685972384,,,
ALLEGHENY,ALLEGHENY - 0032001,Supreme Court,,REP,Sallie Mundy,0.301505781507,,,
ALLEGHENY,ALLEGHENY - 0032040,Supreme Court,,REP,Sallie Mundy,0.05057516335,,,
ALLEGHENY,ALLEGHENY - 0032050,Supreme Court,,REP,Sallie Mundy,63.214285714311,,,
ALLEGHENY,ALLEGHENY - 0032051,Supreme Court,,REP,Sallie Mundy,112.953947368449,,,
ALLEGHENY,ALLEGHENY - 0032030,Supreme Court,,REP,Sallie Mundy,238,,,
ALLEGHENY,ALLEGHENY - 0032000,Supreme Court,,REP,Sallie Mundy,114.764733395607,,,
ALLEGHENY,ALLEGHENY - 0032001,Supreme Court,,REP,Sallie Mundy,72.135173058971,,,
ALLEGHENY,ALLEGHENY - 0032040,Supreme Court,,REP,Sallie Mundy,12.100093545422,,,
ALLEGHENY,ALLEGHENY - 0032010,Supreme Court,,REP,Sallie Mundy,100.391891891858,,,
ALLEGHENY,ALLEGHENY - 0032050,Supreme Court,,REP,Sallie Mundy,32.608108108142,,,
ALLEGHENY,ALLEGHENY - 0032011,Supreme Court,,REP,Sallie Mundy,99,,,
ALLEGHENY,ALLEGHENY - 0032030,Supreme Court,,REP,Sallie Mundy,2.862385321068,,,
ALLEGHENY,ALLEGHENY - 0032020,Supreme Court,,REP,Sallie Mundy,75.137614678932,,,
ALLEGHENY,ALLEGHENY - 0031990,Supreme Court,,REP,Sallie Mundy,92,,,
ALLEGHENY,ALLEGHENY - 0031980,Supreme Court,,REP,Sallie Mundy,0.161787365145,,,
ALLEGHENY,ALLEGHENY - 0032040,Supreme Court,,REP,Sallie Mundy,71.83359013866,,,
ALLEGHENY,ALLEGHENY - 0032060,Supreme Court,,REP,Sallie Mundy,28.701111037299,,,
ALLEGHENY,ALLEGHENY - 0033210,Supreme Court,,REP,Sallie Mundy,0.14896770435,,,
ALLEGHENY,ALLEGHENY - 0031981,Supreme Court,,REP,Sallie Mundy,4.154543754546,,,
ALLEGHENY,ALLEGHENY - 0032040,Supreme Court,,REP,Sallie Mundy,59.79576719578,,,
ALLEGHENY,ALLEGHENY - 0032000,Supreme Court,,REP,Sallie Mundy,14.916272439768,,,
ALLEGHENY,ALLEGHENY - 0032001,Supreme Court,,REP,Sallie Mundy,9.375597032307,,,
ALLEGHENY,ALLEGHENY - 0032040,Supreme Court,,REP,Sallie Mundy,1.572680792522,,,
ALLEGHENY,ALLEGHENY - 0032051,Supreme Court,,REP,Sallie Mundy,35.339682539623,,,
ALLEGHENY,ALLEGHENY - 0032060,Supreme Court,,REP,Sallie Mundy,163.486459378052,,,
ALLEGHENY,ALLEGHENY - 0033210,Supreme Court,,REP,Sallie Mundy,0.848545636936,,,
ALLEGHENY,ALLEGHENY - 0031981,Supreme Court,,REP,Sallie Mundy,23.664994985012,,,
ALLEGHENY,ALLEGHENY - 0032071,Supreme Court,,REP,Sallie Mundy,103,,,
ALLEGHENY,ALLEGHENY - 0032090,Supreme Court,,REP,Sallie Mundy,102,,,
ALLEGHENY,ALLEGHENY - 0032100,Supreme Court,,REP,Sallie Mundy,118,,,
ALLEGHENY,ALLEGHENY - 0032111,Supreme Court,,REP,Sallie Mundy,48,,,
ALLEGHENY,ALLEGHENY - 0032131,Supreme Court,,REP,Sallie Mundy,34,,,
ALLEGHENY,ALLEGHENY - 0032150,Supreme Court,,REP,Sallie Mundy,58,,,
ALLEGHENY,ALLEGHENY - 0032160,Supreme Court,,REP,Sallie Mundy,78,,,
ALLEGHENY,ALLEGHENY - 0032170,Supreme Court,,REP,Sallie Mundy,164,,,
ALLEGHENY,ALLEGHENY - 0032180,Supreme Court,,REP,Sallie Mundy,156,,,
ALLEGHENY,ALLEGHENY - 0032180,Supreme Court,,REP,Sallie Mundy,0.629446640368,,,
ALLEGHENY,ALLEGHENY - 0032190,Supreme Court,,REP,Sallie Mundy,181.370553359632,,,
ALLEGHENY,ALLEGHENY - 0032200,Supreme Court,,REP,Sallie Mundy,164,,,
ALLEGHENY,ALLEGHENY - 0032211,Supreme Court,,REP,Sallie Mundy,71,,,
ALLEGHENY,ALLEGHENY - 0032221,Supreme Court,,REP,Sallie Mundy,69,,,
ALLEGHENY,ALLEGHENY - 0032231,Supreme Court,,REP,Sallie Mundy,76,,,
ALLEGHENY,ALLEGHENY - 0032240,Supreme Court,,REP,Sallie Mundy,43,,,
ALLEGHENY,ALLEGHENY - 0032251,Supreme Court,,REP,Sallie Mundy,83,,,
ALLEGHENY,ALLEGHENY - 0032261,Supreme Court,,REP,Sallie Mundy,74,,,
ALLEGHENY,ALLEGHENY - 0032268,Supreme Court,,REP,Sallie Mundy,35,,,
ALLEGHENY,ALLEGHENY - 0032274,Supreme Court,,REP,Sallie Mundy,72,,,
ALLEGHENY,ALLEGHENY - 0032280,Supreme Court,,REP,Sallie Mundy,60,,,
ALLEGHENY,ALLEGHENY - 0032280,Supreme Court,,REP,Sallie Mundy,36.151335311521,,,
ALLEGHENY,ALLEGHENY - 0032291,Supreme Court,,REP,Sallie Mundy,94.848664688479,,,
ALLEGHENY,ALLEGHENY - 0032280,Supreme Court,,REP,Sallie Mundy,1.63524590163,,,
ALLEGHENY,ALLEGHENY - 0032300,Supreme Court,,REP,Sallie Mundy,55.36475409837,,,
ALLEGHENY,ALLEGHENY - 0032305,Supreme Court,,REP,Sallie Mundy,54,,,
ALLEGHENY,ALLEGHENY - 0032310,Supreme Court,,REP,Sallie Mundy,98,,,
ALLEGHENY,ALLEGHENY - 0032321,Supreme Court,,REP,Sallie Mundy,83,,,
ALLEGHENY,ALLEGHENY - 0032331,Supreme Court,,REP,Sallie Mundy,73,,,
ALLEGHENY,ALLEGHENY - 0032338,Supreme Court,,REP,Sallie Mundy,104,,,
ALLEGHENY,ALLEGHENY - 0032344,Supreme Court,,REP,Sallie Mundy,106,,,
ALLEGHENY,ALLEGHENY - 0032350,Supreme Court,,REP,Sallie Mundy,137,,,
ALLEGHENY,ALLEGHENY - 0032351,Supreme Court,,REP,Sallie Mundy,109,,,
ALLEGHENY,ALLEGHENY - 0032352,Supreme Court,,REP,Sallie Mundy,82.073200992534,,,
ALLEGHENY,ALLEGHENY - 0032351,Supreme Court,,REP,Sallie Mundy,83.926799007466,,,
ALLEGHENY,ALLEGHENY - 0032360,Supreme Court,,REP,Sallie Mundy,95.430907173017,,,
ALLEGHENY,ALLEGHENY - 0035381,Supreme Court,,REP,Sallie Mundy,1.918776371257,,,
ALLEGHENY,ALLEGHENY - 0032350,Supreme Court,,REP,Sallie Mundy,9.650316455726,,,
ALLEGHENY,ALLEGHENY - 0032360,Supreme Court,,REP,Sallie Mundy,130,,,
ALLEGHENY,ALLEGHENY - 0032361,Supreme Court,,REP,Sallie Mundy,192,,,
ALLEGHENY,ALLEGHENY - 0032370,Supreme Court,,REP,Sallie Mundy,81.849162011148,,,
ALLEGHENY,ALLEGHENY - 0032352,Supreme Court,,REP,Sallie Mundy,65.150837988852,,,
ALLEGHENY,ALLEGHENY - 0032371,Supreme Court,,REP,Sallie Mundy,112,,,
ALLEGHENY,ALLEGHENY - 0032372,Supreme Court,,REP,Sallie Mundy,154,,,
ALLEGHENY,ALLEGHENY - 0032381,Supreme Court,,REP,Sallie Mundy,85,,,
ALLEGHENY,ALLEGHENY - 0032400,Supreme Court,,REP,Sallie Mundy,73,,,
ALLEGHENY,ALLEGHENY - 0032411,Supreme Court,,REP,Sallie Mundy,27,,,
ALLEGHENY,ALLEGHENY - 0032421,Supreme Court,,REP,Sallie Mundy,58,,,
ALLEGHENY,ALLEGHENY - 0032430,Supreme Court,,REP,Sallie Mundy,34,,,
ALLEGHENY,ALLEGHENY - 0032430,Supreme Court,,REP,Sallie Mundy,1.415652173942,,,
ALLEGHENY,ALLEGHENY - 0032440,Supreme Court,,REP,Sallie Mundy,72.584347826058,,,
ALLEGHENY,ALLEGHENY - 0032470,Supreme Court,,REP,Sallie Mundy,51,,,
ALLEGHENY,ALLEGHENY - 0032480,Supreme Court,,REP,Sallie Mundy,22,,,
ALLEGHENY,ALLEGHENY - 0032491,Supreme Court,,REP,Sallie Mundy,104,,,
ALLEGHENY,ALLEGHENY - 0032501,Supreme Court,,REP,Sallie Mundy,103,,,
ALLEGHENY,ALLEGHENY - 0032510,Supreme Court,,REP,Sallie Mundy,79,,,
ALLEGHENY,ALLEGHENY - 0032521,Supreme Court,,REP,Sallie Mundy,63,,,
ALLEGHENY,ALLEGHENY - 0032541,Supreme Court,,REP,Sallie Mundy,155,,,
ALLEGHENY,ALLEGHENY - 0032550,Supreme Court,,REP,Sallie Mundy,154.24878836832,,,
ALLEGHENY,ALLEGHENY - 0032620,Supreme Court,,REP,Sallie Mundy,0.75121163168,,,
ALLEGHENY,ALLEGHENY - 0032560,Supreme Court,,REP,Sallie Mundy,153,,,
ALLEGHENY,ALLEGHENY - 0032571,Supreme Court,,REP,Sallie Mundy,67,,,
ALLEGHENY,ALLEGHENY - 0032576,Supreme Court,,REP,Sallie Mundy,69,,,
ALLEGHENY,ALLEGHENY - 0032581,Supreme Court,,REP,Sallie Mundy,94,,,
ALLEGHENY,ALLEGHENY - 0032586,Supreme Court,,REP,Sallie Mundy,194,,,
ALLEGHENY,ALLEGHENY - 0032591,Supreme Court,,REP,Sallie Mundy,136,,,
ALLEGHENY,ALLEGHENY - 0032620,Supreme Court,,REP,Sallie Mundy,158.612288135525,,,
ALLEGHENY,ALLEGHENY - 0032630,Supreme Court,,REP,Sallie Mundy,2.387711864475,,,
ALLEGHENY,ALLEGHENY - 0032630,Supreme Court,,REP,Sallie Mundy,186,,,
ALLEGHENY,ALLEGHENY - 0032640,Supreme Court,,REP,Sallie Mundy,216,,,
ALLEGHENY,ALLEGHENY - 0032631,Supreme Court,,REP,Sallie Mundy,138,,,
ALLEGHENY,ALLEGHENY - 0032641,Supreme Court,,REP,Sallie Mundy,93,,,
ALLEGHENY,ALLEGHENY - 0032650,Supreme Court,,REP,Sallie Mundy,147,,,
ALLEGHENY,ALLEGHENY - 0032660,Supreme Court,,REP,Sallie Mundy,65,,,
ALLEGHENY,ALLEGHENY - 0032670,Supreme Court,,REP,Sallie Mundy,33,,,
ALLEGHENY,ALLEGHENY - 0032680,Supreme Court,,REP,Sallie Mundy,34,,,
ALLEGHENY,ALLEGHENY - 0032690,Supreme Court,,REP,Sallie Mundy,69,,,
ALLEGHENY,ALLEGHENY - 0032625,Supreme Court,,REP,Sallie Mundy,71,,,
ALLEGHENY,ALLEGHENY - 0032700,Supreme Court,,REP,Sallie Mundy,29,,,
ALLEGHENY,ALLEGHENY - 0032710,Supreme Court,,REP,Sallie Mundy,46,,,
ALLEGHENY,ALLEGHENY - 0032170,Supreme Court,,REP,Sallie Mundy,0.970288624824,,,
ALLEGHENY,ALLEGHENY - 0032730,Supreme Court,,REP,Sallie Mundy,126.029711375176,,,
ALLEGHENY,ALLEGHENY - 0032740,Supreme Court,,REP,Sallie Mundy,77,,,
ALLEGHENY,ALLEGHENY - 0032750,Supreme Court,,REP,Sallie Mundy,98,,,
ALLEGHENY,ALLEGHENY - 0032760,Supreme Court,,REP,Sallie Mundy,71,,,
ALLEGHENY,ALLEGHENY - 0032770,Supreme Court,,REP,Sallie Mundy,22,,,
ALLEGHENY,ALLEGHENY - 0032780,Supreme Court,,REP,Sallie Mundy,62,,,
ALLEGHENY,ALLEGHENY - 0032790,Supreme Court,,REP,Sallie Mundy,13,,,
ALLEGHENY,ALLEGHENY - 0032801,Supreme Court,,REP,Sallie Mundy,99,,,
ALLEGHENY,ALLEGHENY - 0032821,Supreme Court,,REP,Sallie Mundy,12,,,
ALLEGHENY,ALLEGHENY - 0032830,Supreme Court,,REP,Sallie Mundy,3,,,
ALLEGHENY,ALLEGHENY - 0032851,Supreme Court,,REP,Sallie Mundy,6,,,
ALLEGHENY,ALLEGHENY - 0032870,Supreme Court,,REP,Sallie Mundy,3,,,
ALLEGHENY,ALLEGHENY - 0032881,Supreme Court,,REP,Sallie Mundy,6,,,
ALLEGHENY,ALLEGHENY - 0032900,Supreme Court,,REP,Sallie Mundy,3,,,
ALLEGHENY,ALLEGHENY - 0032910,Supreme Court,,REP,Sallie Mundy,101,,,
ALLEGHENY,ALLEGHENY - 0032910,Supreme Court,,REP,Sallie Mundy,54.6703125,,,
ALLEGHENY,ALLEGHENY - 0032920,Supreme Court,,REP,Sallie Mundy,54.3296875,,,
ALLEGHENY,ALLEGHENY - 0032930,Supreme Court,,REP,Sallie Mundy,71.885714285746,,,
ALLEGHENY,ALLEGHENY - 0032920,Supreme Court,,REP,Sallie Mundy,2.114285714254,,,
ALLEGHENY,ALLEGHENY - 0032940,Supreme Court,,REP,Sallie Mundy,119,,,
ALLEGHENY,ALLEGHENY - 0032950,Supreme Court,,REP,Sallie Mundy,96,,,
ALLEGHENY,ALLEGHENY - 0032961,Supreme Court,,REP,Sallie Mundy,89,,,
ALLEGHENY,ALLEGHENY - 0032971,Supreme Court,,REP,Sallie Mundy,69,,,
ALLEGHENY,ALLEGHENY - 0032981,Supreme Court,,REP,Sallie Mundy,133,,,
ALLEGHENY,ALLEGHENY - 0033000,Supreme Court,,REP,Sallie Mundy,210,,,
ALLEGHENY,ALLEGHENY - 0033010,Supreme Court,,REP,Sallie Mundy,100,,,
ALLEGHENY,ALLEGHENY - 0033021,Supreme Court,,REP,Sallie Mundy,74,,,
ALLEGHENY,ALLEGHENY - 0033031,Supreme Court,,REP,Sallie Mundy,65,,,
ALLEGHENY,ALLEGHENY - 0033080,Supreme Court,,REP,Sallie Mundy,233,,,
ALLEGHENY,ALLEGHENY - 0033010,Supreme Court,,REP,Sallie Mundy,8.118043844778,,,
ALLEGHENY,ALLEGHENY - 0033051,Supreme Court,,REP,Sallie Mundy,157.881956155222,,,
ALLEGHENY,ALLEGHENY - 0033060,Supreme Court,,REP,Sallie Mundy,35,,,
ALLEGHENY,ALLEGHENY - 0033070,Supreme Court,,REP,Sallie Mundy,129,,,
ALLEGHENY,ALLEGHENY - 0033091,Supreme Court,,REP,Sallie Mundy,160,,,
ALLEGHENY,ALLEGHENY - 0033095,Supreme Court,,REP,Sallie Mundy,50,,,
ALLEGHENY,ALLEGHENY - 0033101,Supreme Court,,REP,Sallie Mundy,94,,,
ALLEGHENY,ALLEGHENY - 0033120,Supreme Court,,REP,Sallie Mundy,31,,,
ALLEGHENY,ALLEGHENY - 0033125,Supreme Court,,REP,Sallie Mundy,134,,,
ALLEGHENY,ALLEGHENY - 0033131,Supreme Court,,REP,Sallie Mundy,53,,,
ALLEGHENY,ALLEGHENY - 0033101,Supreme Court,,REP,Sallie Mundy,0.354203935602,,,
ALLEGHENY,ALLEGHENY - 0033135,Supreme Court,,REP,Sallie Mundy,65.645796064398,,,
ALLEGHENY,ALLEGHENY - 0033140,Supreme Court,,REP,Sallie Mundy,83,,,
ALLEGHENY,ALLEGHENY - 0033150,Supreme Court,,REP,Sallie Mundy,63,,,
ALLEGHENY,ALLEGHENY - 0033151,Supreme Court,,REP,Sallie Mundy,122,,,
ALLEGHENY,ALLEGHENY - 0033161,Supreme Court,,REP,Sallie Mundy,99,,,
ALLEGHENY,ALLEGHENY - 0033181,Supreme Court,,REP,Sallie Mundy,151.65358194302,,,
ALLEGHENY,ALLEGHENY - 0033191,Supreme Court,,REP,Sallie Mundy,3.34641805698,,,
ALLEGHENY,ALLEGHENY - 0033181,Supreme Court,,REP,Sallie Mundy,0.588744588744,,,
ALLEGHENY,ALLEGHENY - 0033191,Supreme Court,,REP,Sallie Mundy,135.411255411256,,,
ALLEGHENY,ALLEGHENY - 0033210,Supreme Court,,REP,Sallie Mundy,85,,,
ALLEGHENY,ALLEGHENY - 0033225,Supreme Court,,REP,Sallie Mundy,90,,,
ALLEGHENY,ALLEGHENY - 0033231,Supreme Court,,REP,Sallie Mundy,148,,,
ALLEGHENY,ALLEGHENY - 0033221,Supreme Court,,REP,Sallie Mundy,47.498586239434,,,
ALLEGHENY,ALLEGHENY - 0033231,Supreme Court,,REP,Sallie Mundy,38.501413760566,,,
ALLEGHENY,ALLEGHENY - 0033225,Supreme Court,,REP,Sallie Mundy,58.177269919707,,,
ALLEGHENY,ALLEGHENY - 0033231,Supreme Court,,REP,Sallie Mundy,72.822730080293,,,
ALLEGHENY,ALLEGHENY - 0033225,Supreme Court,,REP,Sallie Mundy,52.844847112134,,,
ALLEGHENY,ALLEGHENY - 0033225,Supreme Court,,REP,Sallie Mundy,73.155152887866,,,
ALLEGHENY,ALLEGHENY - 0033221,Supreme Court,,REP,Sallie Mundy,99,,,
ALLEGHENY,ALLEGHENY - 0033290,Supreme Court,,REP,Sallie Mundy,7.616252262404,,,
ALLEGHENY,ALLEGHENY - 0033360,Supreme Court,,REP,Sallie Mundy,7.84025968202,,,
ALLEGHENY,ALLEGHENY - 0033240,Supreme Court,,REP,Sallie Mundy,9.856326457287,,,
ALLEGHENY,ALLEGHENY - 0033155,Supreme Court,,REP,Sallie Mundy,115.699832163705,,,
ALLEGHENY,ALLEGHENY - 0033420,Supreme Court,,REP,Sallie Mundy,7.1159844054,,,
ALLEGHENY,ALLEGHENY - 0035810,Supreme Court,,REP,Sallie Mundy,0.871345029184,,,
ALLEGHENY,ALLEGHENY - 0033250,Supreme Court,,REP,Sallie Mundy,99,,,
ALLEGHENY,ALLEGHENY - 0033260,Supreme Court,,REP,Sallie Mundy,129,,,
ALLEGHENY,ALLEGHENY - 0033270,Supreme Court,,REP,Sallie Mundy,175,,,
ALLEGHENY,ALLEGHENY - 0033280,Supreme Court,,REP,Sallie Mundy,151,,,
ALLEGHENY,ALLEGHENY - 0033290,Supreme Court,,REP,Sallie Mundy,145,,,
ALLEGHENY,ALLEGHENY - 0033300,Supreme Court,,REP,Sallie Mundy,129,,,
ALLEGHENY,ALLEGHENY - 0033310,Supreme Court,,REP,Sallie Mundy,148,,,
ALLEGHENY,ALLEGHENY - 0033320,Supreme Court,,REP,Sallie Mundy,150,,,
ALLEGHENY,ALLEGHENY - 0033330,Supreme Court,,REP,Sallie Mundy,264,,,
ALLEGHENY,ALLEGHENY - 0033340,Supreme Court,,REP,Sallie Mundy,122,,,
ALLEGHENY,ALLEGHENY - 0033350,Supreme Court,,REP,Sallie Mundy,159,,,
ALLEGHENY,ALLEGHENY - 0033360,Supreme Court,,REP,Sallie Mundy,149,,,
ALLEGHENY,ALLEGHENY - 0033370,Supreme Court,,REP,Sallie Mundy,142,,,
ALLEGHENY,ALLEGHENY - 0033380,Supreme Court,,REP,Sallie Mundy,108,,,
ALLEGHENY,ALLEGHENY - 0033390,Supreme Court,,REP,Sallie Mundy,99,,,
ALLEGHENY,ALLEGHENY - 0033400,Supreme Court,,REP,Sallie Mundy,175,,,
ALLEGHENY,ALLEGHENY - 0033410,Supreme Court,,REP,Sallie Mundy,148.03660565724,,,
ALLEGHENY,ALLEGHENY - 0033440,Supreme Court,,REP,Sallie Mundy,83.973377703848,,,
ALLEGHENY,ALLEGHENY - 0033250,Supreme Court,,REP,Sallie Mundy,5.15806988348,,,
ALLEGHENY,ALLEGHENY - 0033430,Supreme Court,,REP,Sallie Mundy,10.831946755432,,,
ALLEGHENY,ALLEGHENY - 0033420,Supreme Court,,REP,Sallie Mundy,144,,,
ALLEGHENY,ALLEGHENY - 0033430,Supreme Court,,REP,Sallie Mundy,139,,,
ALLEGHENY,ALLEGHENY - 0033440,Supreme Court,,REP,Sallie Mundy,86,,,
ALLEGHENY,ALLEGHENY - 0033450,Supreme Court,,REP,Sallie Mundy,22,,,
ALLEGHENY,ALLEGHENY - 0033460,Supreme Court,,REP,Sallie Mundy,0,,,
ALLEGHENY,ALLEGHENY - 0033471,Supreme Court,,REP,Sallie Mundy,0,,,
ALLEGHENY,ALLEGHENY - 0033471,Supreme Court,,REP,Sallie Mundy,15,,,
ALLEGHENY,ALLEGHENY - 0033491,Supreme Court,,REP,Sallie Mundy,38,,,
ALLEGHENY,ALLEGHENY - 0033511,Supreme Court,,REP,Sallie Mundy,22,,,
ALLEGHENY,ALLEGHENY - 0033530,Supreme Court,,REP,Sallie Mundy,45,,,
ALLEGHENY,ALLEGHENY - 0033540,Supreme Court,,REP,Sallie Mundy,15.492063492064,,,
ALLEGHENY,ALLEGHENY - 0033551,Supreme Court,,REP,Sallie Mundy,0.507936507936,,,
ALLEGHENY,ALLEGHENY - 0033551,Supreme Court,,REP,Sallie Mundy,29,,,
ALLEGHENY,ALLEGHENY - 0033570,Supreme Court,,REP,Sallie Mundy,0,,,
ALLEGHENY,ALLEGHENY - 0033580,Supreme Court,,REP,Sallie Mundy,2,,,
ALLEGHENY,ALLEGHENY - 0033590,Supreme Court,,REP,Sallie Mundy,6,,,
ALLEGHENY,ALLEGHENY - 0033600,Supreme Court,,REP,Sallie Mundy,2,,,
ALLEGHENY,ALLEGHENY - 0033620,Supreme Court,,REP,Sallie Mundy,3,,,
ALLEGHENY,ALLEGHENY - 0033630,Supreme Court,,REP,Sallie Mundy,17,,,
ALLEGHENY,ALLEGHENY - 0033640,Supreme Court,,REP,Sallie Mundy,13,,,
ALLEGHENY,ALLEGHENY - 0033650,Supreme Court,,REP,Sallie Mundy,4,,,
ALLEGHENY,ALLEGHENY - 0033670,Supreme Court,,REP,Sallie Mundy,11.58997722096,,,
ALLEGHENY,ALLEGHENY - 0033680,Supreme Court,,REP,Sallie Mundy,0.41002277904,,,
ALLEGHENY,ALLEGHENY - 0033670,Supreme Court,,REP,Sallie Mundy,0.03515625,,,
ALLEGHENY,ALLEGHENY - 0033680,Supreme Court,,REP,Sallie Mundy,2.96484375,,,
ALLEGHENY,ALLEGHENY - 0033690,Supreme Court,,REP,Sallie Mundy,8,,,
ALLEGHENY,ALLEGHENY - 0033710,Supreme Court,,REP,Sallie Mundy,13,,,
ALLEGHENY,ALLEGHENY - 0033720,Supreme Court,,REP,Sallie Mundy,11,,,
ALLEGHENY,ALLEGHENY - 0033730,Supreme Court,,REP,Sallie Mundy,9,,,
ALLEGHENY,ALLEGHENY - 0033700,Supreme Court,,REP,Sallie Mundy,9,,,
ALLEGHENY,ALLEGHENY - 0033770,Supreme Court,,REP,Sallie Mundy,19,,,
ALLEGHENY,ALLEGHENY - 0033800,Supreme Court,,REP,Sallie Mundy,0.57397959183,,,
ALLEGHENY,ALLEGHENY - 0033780,Supreme Court,,REP,Sallie Mundy,29.19642857142,,,
ALLEGHENY,ALLEGHENY - 0033940,Supreme Court,,REP,Sallie Mundy,0.22959183672,,,
ALLEGHENY,ALLEGHENY - 0033790,Supreme Court,,REP,Sallie Mundy,9,,,
ALLEGHENY,ALLEGHENY - 0033800,Supreme Court,,REP,Sallie Mundy,39,,,
ALLEGHENY,ALLEGHENY - 0033810,Supreme Court,,REP,Sallie Mundy,10,,,
ALLEGHENY,ALLEGHENY - 0033820,Supreme Court,,REP,Sallie Mundy,13,,,
ALLEGHENY,ALLEGHENY - 0033840,Supreme Court,,REP,Sallie Mundy,27.797468354432,,,
ALLEGHENY,ALLEGHENY - 0033940,Supreme Court,,REP,Sallie Mundy,0.202531645568,,,
ALLEGHENY,ALLEGHENY - 0033850,Supreme Court,,REP,Sallie Mundy,32,,,
ALLEGHENY,ALLEGHENY - 0033860,Supreme Court,,REP,Sallie Mundy,24,,,
ALLEGHENY,ALLEGHENY - 0033870,Supreme Court,,REP,Sallie Mundy,12,,,
ALLEGHENY,ALLEGHENY - 0033880,Supreme Court,,REP,Sallie Mundy,31,,,
ALLEGHENY,ALLEGHENY - 0033900,Supreme Court,,REP,Sallie Mundy,34,,,
ALLEGHENY,ALLEGHENY - 0033910,Supreme Court,,REP,Sallie Mundy,29,,,
ALLEGHENY,ALLEGHENY - 0033920,Supreme Court,,REP,Sallie Mundy,24,,,
ALLEGHENY,ALLEGHENY - 0033930,Supreme Court,,REP,Sallie Mundy,38,,,
ALLEGHENY,ALLEGHENY - 0033940,Supreme Court,,REP,Sallie Mundy,42,,,
ALLEGHENY,ALLEGHENY - 0033941,Supreme Court,,REP,Sallie Mundy,70,,,
ALLEGHENY,ALLEGHENY - 0033950,Supreme Court,,REP,Sallie Mundy,25,,,
ALLEGHENY,ALLEGHENY - 0034000,Supreme Court,,REP,Sallie Mundy,24,,,
ALLEGHENY,ALLEGHENY - 0033970,Supreme Court,,REP,Sallie Mundy,21,,,
ALLEGHENY,ALLEGHENY - 0033980,Supreme Court,,REP,Sallie Mundy,33,,,
ALLEGHENY,ALLEGHENY - 0033990,Supreme Court,,REP,Sallie Mundy,40,,,
ALLEGHENY,ALLEGHENY - 0034010,Supreme Court,,REP,Sallie Mundy,57,,,
ALLEGHENY,ALLEGHENY - 0034020,Supreme Court,,REP,Sallie Mundy,95,,,
ALLEGHENY,ALLEGHENY - 0034030,Supreme Court,,REP,Sallie Mundy,114,,,
ALLEGHENY,ALLEGHENY - 0034031,Supreme Court,,REP,Sallie Mundy,37,,,
ALLEGHENY,ALLEGHENY - 0034040,Supreme Court,,REP,Sallie Mundy,118,,,
ALLEGHENY,ALLEGHENY - 0034050,Supreme Court,,REP,Sallie Mundy,133,,,
ALLEGHENY,ALLEGHENY - 0034060,Supreme Court,,REP,Sallie Mundy,150,,,
ALLEGHENY,ALLEGHENY - 0034070,Supreme Court,,REP,Sallie Mundy,145,,,
