county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
BUCKS,BUCKS - 0171690,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,269,,,
BUCKS,BUCKS - 0171700,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,432,,,
BUCKS,BUCKS - 0171700,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,246,,,
BUCKS,BUCKS - 0171703,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,332,,,
BUCKS,BUCKS - 0171703,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,207,,,
BUCKS,BUCKS - 0171706,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,354,,,
BUCKS,BUCKS - 0171706,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,199,,,
BUCKS,BUCKS - 0171650,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,457,,,
BUCKS,BUCKS - 0171650,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,317,,,
BUCKS,BUCKS - 0171710,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,286,,,
BUCKS,BUCKS - 0171710,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,133,,,
BUCKS,BUCKS - 0171720,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,273,,,
BUCKS,BUCKS - 0171720,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,148,,,
BUCKS,BUCKS - 0171730,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,459,,,
BUCKS,BUCKS - 0171730,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,237,,,
BUCKS,BUCKS - 0171740,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,559,,,
BUCKS,BUCKS - 0171740,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,358,,,
BUCKS,BUCKS - 0171755,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,186,,,
BUCKS,BUCKS - 0171755,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,163,,,
BUCKS,BUCKS - 0171765,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,218,,,
BUCKS,BUCKS - 0171765,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,217,,,
BUCKS,BUCKS - 0171775,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,262,,,
BUCKS,BUCKS - 0171775,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,239,,,
BUCKS,BUCKS - 0171785,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,206,,,
BUCKS,BUCKS - 0171785,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,173,,,
BUCKS,BUCKS - 0171790,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,627,,,
BUCKS,BUCKS - 0171790,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,345,,,
BUCKS,BUCKS - 0171800,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,455,,,
BUCKS,BUCKS - 0171800,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,294,,,
BUCKS,BUCKS - 0171810,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,358,,,
BUCKS,BUCKS - 0171810,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,257,,,
BUCKS,BUCKS - 0171820,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,391,,,
BUCKS,BUCKS - 0171820,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,254,,,
BUCKS,BUCKS - 0171825,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,408,,,
BUCKS,BUCKS - 0171825,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,219,,,
BUCKS,BUCKS - 0171825,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,23,,,
BUCKS,BUCKS - 0171825,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,14,,,
BUCKS,BUCKS - 0171830,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,397,,,
BUCKS,BUCKS - 0171830,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,243,,,
BUCKS,BUCKS - 0171840,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,479,,,
BUCKS,BUCKS - 0171840,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,386,,,
BUCKS,BUCKS - 0171850,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,183.5,,,
BUCKS,BUCKS - 0171910,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,183.5,,,
BUCKS,BUCKS - 0171850,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,114,,,
BUCKS,BUCKS - 0171910,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,114,,,
BUCKS,BUCKS - 0171860,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,280.5,,,
BUCKS,BUCKS - 0171920,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,280.5,,,
BUCKS,BUCKS - 0171860,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,140.5,,,
BUCKS,BUCKS - 0171920,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,140.5,,,
BUCKS,BUCKS - 0171870,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,385,,,
BUCKS,BUCKS - 0171870,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,299,,,
BUCKS,BUCKS - 0171880,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,253,,,
BUCKS,BUCKS - 0171880,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,168,,,
BUCKS,BUCKS - 0171890,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,384,,,
BUCKS,BUCKS - 0171890,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,275,,,
BUCKS,BUCKS - 0171900,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,639,,,
BUCKS,BUCKS - 0171900,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,379,,,
BUCKS,BUCKS - 0171905,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,592,,,
BUCKS,BUCKS - 0171905,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,394,,,
BUCKS,BUCKS - 0171915,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,617,,,
BUCKS,BUCKS - 0171915,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,478,,,
BUCKS,BUCKS - 0171850,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,159,,,
BUCKS,BUCKS - 0171910,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,159,,,
BUCKS,BUCKS - 0171850,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,102,,,
BUCKS,BUCKS - 0171910,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,102,,,
BUCKS,BUCKS - 0171860,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,150.5,,,
BUCKS,BUCKS - 0171920,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,150.5,,,
BUCKS,BUCKS - 0171860,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,85,,,
BUCKS,BUCKS - 0171920,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,85,,,
BUCKS,BUCKS - 0171930,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,289,,,
BUCKS,BUCKS - 0171930,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,211,,,
BUCKS,BUCKS - 0171940,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,325,,,
BUCKS,BUCKS - 0171940,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,151,,,
BUCKS,BUCKS - 0171950,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,534,,,
BUCKS,BUCKS - 0171950,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,361,,,
BUCKS,BUCKS - 0171960,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,328,,,
BUCKS,BUCKS - 0171960,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,145,,,
BUCKS,BUCKS - 0171970,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,308,,,
BUCKS,BUCKS - 0171970,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,181,,,
BUCKS,BUCKS - 0171980,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,472,,,
BUCKS,BUCKS - 0171980,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,248,,,
BUCKS,BUCKS - 0171990,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,432,,,
BUCKS,BUCKS - 0171990,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,303,,,
BUCKS,BUCKS - 0172000,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,507,,,
BUCKS,BUCKS - 0172000,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,239,,,
BUCKS,BUCKS - 0172010,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,367,,,
BUCKS,BUCKS - 0172010,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,289,,,
BUCKS,BUCKS - 0172020,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,389,,,
BUCKS,BUCKS - 0172020,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,230,,,
BUCKS,BUCKS - 0172030,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,429,,,
BUCKS,BUCKS - 0172030,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,305,,,
BUCKS,BUCKS - 0172040,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,283,,,
BUCKS,BUCKS - 0172040,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,186,,,
BUCKS,BUCKS - 0172050,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,452,,,
BUCKS,BUCKS - 0172050,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,312,,,
BUCKS,BUCKS - 0172060,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,366,,,
BUCKS,BUCKS - 0172060,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,252,,,
BUCKS,BUCKS - 0172070,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,383,,,
BUCKS,BUCKS - 0172070,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,257,,,
BUCKS,BUCKS - 0172080,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,464,,,
BUCKS,BUCKS - 0172080,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,351,,,
BUCKS,BUCKS - 0172090,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,438,,,
BUCKS,BUCKS - 0172090,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,236,,,
BUCKS,BUCKS - 0172100,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,253,,,
BUCKS,BUCKS - 0172100,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,173,,,
BUCKS,BUCKS - 0172110,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,281,,,
BUCKS,BUCKS - 0172110,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,158,,,
BUCKS,BUCKS - 0172020,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,288,,,
BUCKS,BUCKS - 0172020,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,156,,,
BUCKS,BUCKS - 0172120,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,309,,,
BUCKS,BUCKS - 0172120,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,170,,,
BUCKS,BUCKS - 0172130,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,571,,,
BUCKS,BUCKS - 0172130,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,284,,,
BUCKS,BUCKS - 0172140,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,423,,,
BUCKS,BUCKS - 0172140,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,234,,,
BUCKS,BUCKS - 0172150,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,681,,,
BUCKS,BUCKS - 0172150,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,406,,,
BUCKS,BUCKS - 0172165,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,498,,,
BUCKS,BUCKS - 0172165,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,319,,,
BUCKS,BUCKS - 0172175,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,520,,,
BUCKS,BUCKS - 0172175,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,230,,,
BUCKS,BUCKS - 0172175,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,227.825765220098,,,
BUCKS,BUCKS - 0172185,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,250.174234779902,,,
BUCKS,BUCKS - 0172175,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,130.594685502734,,,
BUCKS,BUCKS - 0172185,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,143.405314497266,,,
BUCKS,BUCKS - 0172195,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,491,,,
BUCKS,BUCKS - 0172195,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,370,,,
BUCKS,BUCKS - 0172185,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,402,,,
BUCKS,BUCKS - 0172185,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,250,,,
BUCKS,BUCKS - 0172190,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,211,,,
BUCKS,BUCKS - 0172190,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,132,,,
BUCKS,BUCKS - 0172200,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,203,,,
BUCKS,BUCKS - 0172200,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,130,,,
BUCKS,BUCKS - 0172210,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,115,,,
BUCKS,BUCKS - 0172210,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,70,,,
BUCKS,BUCKS - 0172220,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,243,,,
BUCKS,BUCKS - 0172220,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,145,,,
BUCKS,BUCKS - 0172230,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,199,,,
BUCKS,BUCKS - 0172230,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,115,,,
BUCKS,BUCKS - 0172240,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,686,,,
BUCKS,BUCKS - 0172240,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,385,,,
BUCKS,BUCKS - 0172250,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,377,,,
BUCKS,BUCKS - 0172250,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,206,,,
BUCKS,BUCKS - 0172240,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,247,,,
BUCKS,BUCKS - 0172240,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,157,,,
BUCKS,BUCKS - 0172240,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,405,,,
BUCKS,BUCKS - 0172240,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,260,,,
BUCKS,BUCKS - 0172260,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,139,,,
BUCKS,BUCKS - 0172260,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,83,,,
BUCKS,BUCKS - 0172270,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,172,,,
BUCKS,BUCKS - 0172270,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,95,,,
BUCKS,BUCKS - 0172280,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,233,,,
BUCKS,BUCKS - 0172280,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,143,,,
BUCKS,BUCKS - 0172290,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,123,,,
BUCKS,BUCKS - 0172290,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,69,,,
BUCKS,BUCKS - 0172300,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,263,,,
BUCKS,BUCKS - 0172300,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,157,,,
BUCKS,BUCKS - 0172310,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,146,,,
BUCKS,BUCKS - 0172310,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,81,,,
BUCKS,BUCKS - 0172320,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,387,,,
BUCKS,BUCKS - 0172320,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,280,,,
BUCKS,BUCKS - 0172320,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,381,,,
BUCKS,BUCKS - 0172320,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,265,,,
BUCKS,BUCKS - 0172330,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,523,,,
BUCKS,BUCKS - 0172330,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,521,,,
BUCKS,BUCKS - 0172340,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,454,,,
BUCKS,BUCKS - 0172340,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,391,,,
BUCKS,BUCKS - 0172350,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,397,,,
BUCKS,BUCKS - 0172350,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,254,,,
BUCKS,BUCKS - 0172360,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,356,,,
BUCKS,BUCKS - 0172360,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,187,,,
BUCKS,BUCKS - 0172370,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,295,,,
BUCKS,BUCKS - 0172370,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,112,,,
BUCKS,BUCKS - 0172380,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,272,,,
BUCKS,BUCKS - 0172380,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,159,,,
BUCKS,BUCKS - 0172390,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,310,,,
BUCKS,BUCKS - 0172390,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,161,,,
BUCKS,BUCKS - 0172400,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,298,,,
BUCKS,BUCKS - 0172400,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,129,,,
BUCKS,BUCKS - 0172410,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,305,,,
BUCKS,BUCKS - 0172410,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,196,,,
BUCKS,BUCKS - 0172420,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,124,,,
BUCKS,BUCKS - 0172420,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,101,,,
BUCKS,BUCKS - 0172430,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,273,,,
BUCKS,BUCKS - 0172430,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,165,,,
BUCKS,BUCKS - 0172440,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,422,,,
BUCKS,BUCKS - 0172440,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,232,,,
BUCKS,BUCKS - 0172450,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,530,,,
BUCKS,BUCKS - 0172450,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,361,,,
BUCKS,BUCKS - 0172460,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,635,,,
BUCKS,BUCKS - 0172460,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,324,,,
BUCKS,BUCKS - 0172450,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,633,,,
BUCKS,BUCKS - 0172450,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,403,,,
BUCKS,BUCKS - 0172470,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,316,,,
BUCKS,BUCKS - 0172470,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,134,,,
BUCKS,BUCKS - 0172480,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,466,,,
BUCKS,BUCKS - 0172480,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,233,,,
BUCKS,BUCKS - 0172490,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,139,,,
BUCKS,BUCKS - 0172490,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,54,,,
BUCKS,BUCKS - 0172500,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,244,,,
BUCKS,BUCKS - 0172500,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,124,,,
BUCKS,BUCKS - 0172510,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,177,,,
BUCKS,BUCKS - 0172510,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,105,,,
BUCKS,BUCKS - 0172520,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,198,,,
BUCKS,BUCKS - 0172520,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,131,,,
BUCKS,BUCKS - 0172530,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,417,,,
BUCKS,BUCKS - 0172530,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,213,,,
BUCKS,BUCKS - 0172540,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,277,,,
BUCKS,BUCKS - 0172540,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,130,,,
BUCKS,BUCKS - 0172550,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,249,,,
BUCKS,BUCKS - 0172550,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,120,,,
BUCKS,BUCKS - 0172560,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,272,,,
BUCKS,BUCKS - 0172560,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,131,,,
BUCKS,BUCKS - 0172570,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,163,,,
BUCKS,BUCKS - 0172570,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,112,,,
BUCKS,BUCKS - 0172580,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,119,,,
BUCKS,BUCKS - 0172580,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,64,,,
BUCKS,BUCKS - 0172590,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,325,,,
BUCKS,BUCKS - 0172590,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,225,,,
BUCKS,BUCKS - 0172600,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,221,,,
BUCKS,BUCKS - 0172600,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,118,,,
BUCKS,BUCKS - 0172610,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,232,,,
BUCKS,BUCKS - 0172610,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,136,,,
BUCKS,BUCKS - 0172620,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,255,,,
BUCKS,BUCKS - 0172620,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,132,,,
BUCKS,BUCKS - 0172630,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,320,,,
BUCKS,BUCKS - 0172630,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,179,,,
BUCKS,BUCKS - 0172640,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,324,,,
BUCKS,BUCKS - 0172640,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,195,,,
BUCKS,BUCKS - 0172650,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,324,,,
BUCKS,BUCKS - 0172650,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,222,,,
BUCKS,BUCKS - 0172660,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,322,,,
BUCKS,BUCKS - 0172660,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,203,,,
BUCKS,BUCKS - 0172670,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,410,,,
BUCKS,BUCKS - 0172670,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,264,,,
BUCKS,BUCKS - 0172680,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,433,,,
BUCKS,BUCKS - 0172680,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,224,,,
BUCKS,BUCKS - 0172690,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,302,,,
BUCKS,BUCKS - 0172690,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,184,,,
BUCKS,BUCKS - 0172700,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,692,,,
BUCKS,BUCKS - 0172700,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,427,,,
BUCKS,BUCKS - 0172710,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,198,,,
BUCKS,BUCKS - 0172710,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,118,,,
BUCKS,BUCKS - 0172720,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,90,,,
BUCKS,BUCKS - 0172720,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,105,,,
BUCKS,BUCKS - 0172730,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,212,,,
BUCKS,BUCKS - 0172730,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,130,,,
BUCKS,BUCKS - 0172740,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,486,,,
BUCKS,BUCKS - 0172740,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,295,,,
BUCKS,BUCKS - 0172750,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,625,,,
BUCKS,BUCKS - 0172750,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,401,,,
BUCKS,BUCKS - 0172760,Commonwealth Court Retention - Renee Cohn Jubelirer,,YES,Yes,364,,,
BUCKS,BUCKS - 0172760,Commonwealth Court Retention - Renee Cohn Jubelirer,,NO,No,255,,,
